,coal,natural gas,petroleum,other,solar,hydro
20180916T18-04,1443,765,0,0,0,125
20180916T17-04,1396,765,0,0,1,128
20180916T16-04,1370,764,0,0,0,126
20180916T15-04,1374,765,0,0,2,124
20180916T14-04,1372,756,0,0,1,58
20180916T13-04,1377,627,0,0,1,56
20180916T12-04,1299,508,0,0,0,57
20180916T11-04,1175,459,0,-1,0,58
20180916T10-04,981,463,0,-1,1,58
20180916T09-04,842,464,0,-1,0,58
20180916T08-04,810,463,0,0,0,60
20180916T07-04,810,461,0,-1,0,58
20180916T06-04,760,463,0,0,0,60
20180916T05-04,759,413,0,0,0,59
20180916T04-04,714,458,0,0,0,58
20180916T03-04,707,415,0,0,0,59
20180916T02-04,704,536,0,0,0,59
20180916T01-04,737,694,-1,0,0,60
20180916T00-04,816,758,0,0,0,60
20180915T23-04,818,757,0,0,0,65
20180915T22-04,900,739,0,0,0,128
20180915T21-04,1106,755,-1,0,0,129
20180915T20-04,1231,745,0,0,0,130
20180915T19-04,1363,754,0,0,0,130
20180915T18-04,1429,752,0,0,0,128
20180915T17-04,1345,742,0,0,0,130
20180915T16-04,1294,745,0,0,0,131
20180915T15-04,1246,743,0,-1,0,129
20180915T14-04,1207,699,0,0,1,93
20180915T13-04,1170,587,0,0,0,60
20180915T12-04,969,529,0,0,0,59
20180915T11-04,946,470,0,0,0,59
20180915T10-04,745,454,0,0,0,59
20180915T09-04,699,401,0,0,0,64
20180915T08-04,694,354,0,-1,0,65
20180915T07-04,694,434,0,0,0,66
20180915T06-04,700,419,0,-1,0,66
20180915T05-04,699,417,0,0,0,68
20180915T04-04,687,441,0,0,0,64
20180915T03-04,676,454,0,0,0,65
20180915T02-04,682,450,0,-1,0,66
20180915T01-04,727,449,0,0,0,66
20180915T00-04,866,453,0,0,0,65
20180914T23-04,951,452,0,0,0,93
20180914T22-04,1048,451,0,0,0,136
20180914T21-04,1179,456,0,-1,0,138
20180914T20-04,1201,716,0,0,0,136
20180914T19-04,1215,728,0,0,0,135
20180914T18-04,1230,725,0,0,0,137
20180914T17-04,1234,722,0,0,1,135
20180914T16-04,1082,722,-1,0,0,136
20180914T15-04,1124,728,0,0,1,137
20180914T14-04,1128,731,0,1,0,135
20180914T13-04,1192,732,0,1,1,138
20180914T12-04,994,743,0,2,1,138
20180914T11-04,943,752,0,0,1,137
20180914T10-04,835,758,0,1,0,133
20180914T09-04,715,724,0,1,1,66
20180914T08-04,693,689,0,0,0,65
20180914T07-04,690,683,0,1,0,65
20180914T06-04,686,596,-1,2,0,66
20180914T05-04,690,570,0,2,0,67
20180914T04-04,689,611,0,1,0,64
20180914T03-04,687,641,0,2,0,66
20180914T02-04,687,706,0,2,0,67
20180914T01-04,703,763,0,1,0,65
20180914T00-04,817,766,0,2,0,66
20180913T23-04,941,750,0,0,0,109
20180913T22-04,1110,658,0,2,0,122
20180913T21-04,1290,627,0,1,0,130
20180913T20-04,1418,638,0,2,0,148
20180913T19-04,1459,627,0,2,0,149
20180913T18-04,1308,697,0,1,1,151
20180913T17-04,1414,722,0,2,1,142
20180913T16-04,1445,716,0,1,1,121
20180913T15-04,1461,646,0,3,2,122
20180913T14-04,1294,715,0,2,2,123
20180913T13-04,1217,740,0,3,3,122
20180913T12-04,1067,745,0,3,0,122
20180913T11-04,939,728,0,3,2,136
20180913T10-04,766,761,-1,0,0,68
20180913T09-04,692,735,0,0,1,66
20180913T08-04,721,666,0,0,0,65
20180913T07-04,713,766,0,0,0,66
20180913T06-04,698,704,0,0,0,65
20180913T05-04,699,653,0,-2,0,68
20180913T04-04,695,661,0,1,0,64
20180913T03-04,712,699,0,1,0,66
20180913T02-04,805,734,0,0,0,67
20180913T01-04,931,748,0,0,0,65
20180913T00-04,966,754,0,0,0,67
20180912T23-04,1131,748,0,1,0,135
20180912T22-04,1237,796,0,-1,0,135
20180912T21-04,1275,794,0,1,0,136
20180912T20-04,1315,788,0,0,0,136
20180912T19-04,1386,782,0,2,0,135
20180912T18-04,1418,782,0,6,0,134
20180912T17-04,1399,786,0,4,2,135
20180912T16-04,1388,797,0,7,3,134
20180912T15-04,1394,802,0,11,2,135
20180912T14-04,1396,797,0,19,2,135
20180912T13-04,1316,758,-1,21,2,132
20180912T12-04,1195,745,0,23,3,148
20180912T11-04,1058,740,0,39,2,159
20180912T10-04,881,764,0,42,1,151
20180912T09-04,821,711,0,46,0,69
20180912T08-04,839,633,0,44,0,60
20180912T07-04,840,577,0,48,0,59
20180912T06-04,849,493,0,46,0,59
20180912T05-04,847,457,-1,46,0,61
20180912T04-04,846,489,0,47,0,57
20180912T03-04,846,514,0,46,0,58
20180912T02-04,849,613,0,46,0,58
20180912T01-04,856,725,0,45,0,74
20180912T00-04,992,742,0,47,0,87
20180911T23-04,1215,734,0,46,0,86
20180911T22-04,1462,732,0,46,0,87
20180911T21-04,1489,744,0,46,0,87
20180911T20-04,1448,751,0,46,0,87
20180911T19-04,1450,726,0,46,1,86
20180911T18-04,1476,706,0,45,1,123
20180911T17-04,1577,694,0,49,0,129
20180911T16-04,1651,722,0,45,2,123
20180911T15-04,1696,724,0,46,3,90
20180911T14-04,1855,694,0,40,2,88
20180911T13-04,1971,720,0,45,3,85
20180911T12-04,1796,748,0,44,1,86
20180911T11-04,1529,762,0,46,3,84
20180911T10-04,1197,752,0,46,0,77
20180911T09-04,1056,769,0,47,0,85
20180911T08-04,953,762,0,46,0,84
20180911T07-04,913,769,0,46,0,46
20180911T06-04,868,746,0,48,0,30
20180911T05-04,839,740,0,44,0,30
20180911T04-04,838,742,0,48,0,30
20180911T03-04,938,714,0,44,0,29
20180911T02-04,1025,724,0,46,0,31
20180911T01-04,1085,709,0,49,0,29
20180911T00-04,1311,709,0,45,0,31
20180910T23-04,1634,703,-1,46,0,30
20180910T22-04,1748,733,0,45,0,48
20180910T21-04,1639,723,0,48,0,87
20180910T20-04,1574,744,-1,46,0,94
20180910T19-04,1649,700,0,46,1,125
20180910T18-04,1725,721,0,47,0,125
20180910T17-04,1755,735,0,45,2,125
20180910T16-04,1864,730,0,46,1,124
20180910T15-04,1868,722,0,43,2,113
20180910T14-04,1932,724,0,44,2,71
20180910T13-04,1985,692,0,41,2,70
20180910T12-04,1924,738,0,43,1,50
20180910T11-04,1723,753,0,42,2,21
20180910T10-04,1409,760,0,42,1,21
20180910T09-04,1206,742,0,42,1,21
20180910T08-04,1140,774,0,46,1,21
20180910T07-04,924,774,0,47,0,21
20180910T06-04,841,770,0,46,0,25
20180910T05-04,807,769,0,51,0,7
20180910T04-04,864,766,0,46,0,3
20180910T03-04,887,764,0,47,0,1
20180910T02-04,928,765,0,49,0,4
20180910T01-04,1030,764,0,47,0,3
20180910T00-04,1640,849,0,49,0,75
20180909T23-04,1739,875,0,47,0,71
20180909T22-04,1745,881,-1,48,2,67
20180909T21-04,1740,887,0,46,1,74
20180909T20-04,1733,900,0,45,3,73
20180909T19-04,1736,925,0,48,3,74
20180909T18-04,1748,839,0,45,3,73
20180909T17-04,1745,848,0,49,2,23
20180909T16-04,1741,792,0,47,2,3
20180909T15-04,1647,746,0,46,2,2
20180909T14-04,1292,759,0,48,1,3
20180909T13-04,934,768,0,47,1,3
20180909T12-04,818,745,0,48,0,3
20180909T11-04,792,746,0,49,0,4
20180909T10-04,744,762,0,48,0,3
20180909T09-04,778,737,0,50,0,1
20180909T08-04,818,737,0,66,0,4
20180909T07-04,879,737,0,69,0,3
20180909T06-04,959,728,0,66,0,2
20180909T05-04,1022,733,-1,74,0,4
20180909T04-04,1272,729,0,72,0,3
20180909T03-04,1476,728,0,71,0,3
20180909T02-04,1690,782,0,67,0,2
20180909T01-04,1718,812,0,68,0,23
20180909T00-04,1757,840,0,72,0,76
20180908T23-04,1754,881,0,70,1,75
20180908T22-04,1696,882,0,76,2,74
20180908T21-04,1751,886,0,75,2,76
20180908T20-04,1757,846,0,73,1,72
20180908T19-04,1755,851,0,73,3,75
20180908T18-04,1758,859,0,75,3,67
20180908T17-04,1758,866,0,74,3,3
20180908T16-04,1731,812,-1,75,3,4
20180908T15-04,1680,779,0,76,1,2
20180908T14-04,1438,760,0,78,2,2
20180908T13-04,1025,772,0,78,0,3
20180908T12-04,821,779,0,75,0,3
20180908T11-04,771,761,0,76,0,3
20180908T10-04,754,747,0,78,0,4
20180908T09-04,746,754,0,79,0,3
20180908T08-04,790,749,0,77,0,3
20180908T07-04,842,755,0,79,0,2
20180908T06-04,1003,727,0,78,0,3
20180908T05-04,1144,745,0,78,0,3
20180908T04-04,1370,739,0,77,0,3
20180908T03-04,1498,736,0,77,0,4
20180908T02-04,1629,801,0,76,0,2
20180908T01-04,1626,847,0,78,0,5
20180908T00-04,1690,846,0,76,0,49
20180907T23-04,1697,844,0,78,1,63
20180907T22-04,1637,839,0,78,1,75
20180907T21-04,1716,821,0,78,2,75
20180907T20-04,1749,867,0,75,2,74
20180907T19-04,1752,838,0,75,3,76
20180907T18-04,1749,867,0,76,3,17
20180907T17-04,1746,794,0,80,3,2
20180907T16-04,1628,743,0,77,2,4
20180907T15-04,1355,750,0,77,1,2
20180907T14-04,1059,758,0,79,1,3
20180907T13-04,839,727,0,75,1,3
20180907T12-04,994,684,0,79,0,3
20180907T11-04,980,747,-1,76,0,3
20180907T10-04,768,752,0,80,0,3
20180907T09-04,747,745,0,76,0,3
20180907T08-04,747,742,-1,78,0,4
20180907T07-04,745,750,0,75,0,2
20180907T06-04,843,738,0,76,0,3
20180907T05-04,1072,747,0,73,0,4
20180907T04-04,1214,745,0,74,0,2
20180907T03-04,1335,739,0,74,0,4
20180907T02-04,1525,740,0,71,0,36
20180907T01-04,1563,730,0,74,0,74
20180907T00-04,1559,726,0,76,0,73
20180906T23-04,1560,728,0,72,0,74
20180906T22-04,1584,726,0,75,1,76
20180906T21-04,1593,729,0,75,1,75
20180906T20-04,1589,727,0,75,2,75
20180906T19-04,1543,738,0,68,2,75
20180906T18-04,1539,745,0,70,1,38
20180906T17-04,1556,746,0,70,3,3
20180906T16-04,1590,743,0,65,3,2
20180906T15-04,1345,755,0,71,1,3
20180906T14-04,1038,769,0,69,1,3
20180906T13-04,870,733,0,77,1,4
20180906T12-04,890,727,0,76,0,2
20180906T11-04,911,773,0,76,0,4
20180906T10-04,795,754,0,77,0,3
20180906T09-04,756,746,0,74,0,2
20180906T08-04,774,745,0,78,0,4
20180906T07-04,838,747,0,75,0,3
20180906T06-04,959,747,0,77,0,2
20180906T05-04,1118,731,0,82,0,4
20180906T04-04,1392,747,0,78,0,3
20180906T03-04,1556,772,-1,75,0,4
20180906T02-04,1673,902,0,76,0,2
20180906T01-04,1698,935,0,73,0,2
20180906T00-04,1737,924,0,73,0,32
20180905T23-04,1704,919,0,73,0,73
20180905T22-04,1681,929,0,73,1,75
20180905T21-04,1689,890,0,70,2,76
20180905T20-04,1688,947,0,73,2,74
20180905T19-04,1711,913,0,71,2,65
20180905T18-04,1755,913,-1,73,2,72
20180905T17-04,1745,824,0,72,2,7
20180905T16-04,1693,762,0,73,2,4
20180905T15-04,1505,743,0,77,1,3
20180905T14-04,1224,754,0,73,2,2
20180905T13-04,910,751,0,78,0,3
20180905T12-04,895,736,0,78,0,3
20180905T11-04,956,759,0,78,0,4
20180905T10-04,748,768,0,77,0,2
20180905T09-04,745,666,0,78,0,3
20180905T08-04,807,684,0,77,0,4
20180905T07-04,845,723,0,77,0,3
20180905T06-04,895,722,0,74,0,2
20180905T05-04,1182,706,0,75,0,3
20180905T04-04,1389,733,0,77,0,3
20180905T03-04,1658,703,0,75,0,3
20180905T02-04,1667,754,0,74,0,37
20180905T01-04,1643,822,0,79,0,73
20180905T00-04,1645,800,0,77,0,74
20180904T23-04,1738,844,0,78,0,73
20180904T22-04,1749,844,0,77,2,74
20180904T21-04,1740,809,-1,80,1,75
20180904T20-04,1740,842,0,75,2,75
20180904T19-04,1746,808,0,77,3,76
20180904T18-04,1736,774,0,78,2,68
20180904T17-04,1729,730,0,73,2,2
20180904T16-04,1601,738,0,80,2,3
20180904T15-04,1475,745,0,76,1,3
20180904T14-04,1406,722,0,80,1,3
20180904T13-04,1257,737,0,77,1,4
20180904T12-04,1198,721,0,80,0,3
20180904T11-04,1129,764,0,78,0,4
20180904T10-04,931,748,0,78,0,1
20180904T09-04,843,760,0,78,0,4
20180904T08-04,926,755,0,77,0,3
20180904T07-04,991,745,0,76,0,4
20180904T06-04,1123,727,0,79,0,3
20180904T05-04,1299,728,0,76,0,3
20180904T04-04,1487,749,0,75,0,3
20180904T03-04,1591,729,0,75,0,3
20180904T02-04,1602,768,-1,77,0,30
20180904T01-04,1604,804,0,75,0,74
20180904T00-04,1624,793,0,76,0,75
20180903T23-04,1683,762,0,74,0,72
20180903T22-04,1683,789,0,77,0,75
20180903T21-04,1676,795,0,77,2,74
20180903T20-04,1680,791,0,79,3,74
20180903T19-04,1677,773,0,80,2,75
20180903T18-04,1702,770,0,81,2,74
20180903T17-04,1739,740,0,79,2,14
20180903T16-04,1712,738,0,78,2,3
20180903T15-04,1549,759,-1,82,1,3
20180903T14-04,1198,760,0,80,1,4
20180903T13-04,887,774,0,78,1,3
20180903T12-04,773,763,0,79,0,3
20180903T11-04,767,771,0,76,0,3
20180903T10-04,735,753,0,81,0,4
20180903T09-04,738,766,0,78,0,2
20180903T08-04,838,730,0,75,0,4
20180903T07-04,931,703,0,77,0,2
20180903T06-04,1083,695,0,78,0,4
20180903T05-04,1324,675,0,76,0,3
20180903T04-04,1445,701,0,77,0,4
20180903T03-04,1673,663,0,77,0,3
20180903T02-04,1762,690,0,78,0,3
20180903T01-04,1822,676,0,78,0,22
20180903T00-04,1868,650,0,77,0,74
20180902T23-04,1937,686,0,75,0,73
20180902T22-04,1950,729,0,53,2,75
20180902T21-04,1950,731,0,62,1,73
20180902T20-04,1949,733,0,78,2,75
20180902T19-04,1923,737,0,78,1,75
20180902T18-04,1849,744,0,78,1,76
20180902T17-04,1756,748,0,77,1,16
20180902T16-04,1688,756,0,76,1,2
20180902T15-04,1605,757,0,78,2,3
20180902T14-04,1379,765,0,78,1,4
20180902T13-04,1057,735,0,79,0,3
20180902T12-04,845,686,0,78,0,4
20180902T11-04,841,742,0,78,0,3
20180902T10-04,838,736,-1,77,0,3
20180902T09-04,840,758,0,75,0,4
20180902T08-04,901,739,-1,75,0,2
20180902T07-04,962,718,0,73,0,4
20180902T06-04,1126,737,0,77,0,3
20180902T05-04,1350,748,0,72,0,4
20180902T04-04,1468,747,0,75,0,2
20180902T03-04,1665,762,0,76,0,4
20180902T02-04,1905,758,0,74,0,16
20180902T01-04,1862,749,0,75,0,6
20180902T00-04,1952,738,0,73,0,75
20180901T23-04,1956,731,0,75,1,74
20180901T22-04,1986,730,0,74,0,74
20180901T21-04,1985,728,0,72,2,74
20180901T20-04,1978,728,0,78,2,76
20180901T19-04,1997,733,0,72,2,74
20180901T18-04,2003,739,0,75,2,76
20180901T17-04,1896,746,0,74,3,37
20180901T16-04,1826,750,0,75,1,3
20180901T15-04,1694,758,0,75,2,2
20180901T14-04,1403,766,0,75,1,4
20180901T13-04,1017,779,0,77,1,3
20180901T12-04,865,736,0,76,0,3
20180901T11-04,881,784,0,76,0,3
20180901T10-04,894,783,0,73,0,4
20180901T09-04,893,780,0,75,0,3
20180901T08-04,928,779,0,74,0,3
20180901T07-04,1009,779,0,73,0,3
20180901T06-04,1077,776,0,76,0,3
20180901T05-04,1226,770,0,71,0,4
20180901T04-04,1373,775,-1,76,0,3
20180901T03-04,1511,768,0,75,0,4
20180901T02-04,1745,762,0,76,0,3
20180901T01-04,1795,755,0,75,0,11
20180901T00-04,1798,775,0,78,0,75
20180831T23-04,1842,830,0,78,1,74
20180831T22-04,1895,874,0,76,1,75
20180831T21-04,1910,873,0,76,2,74
20180831T20-04,1934,873,0,76,3,75
20180831T19-04,1956,875,0,77,2,76
20180831T18-04,1968,877,0,78,3,85
20180831T17-04,1786,746,0,76,3,68
20180831T16-04,1631,752,-1,78,3,3
20180831T15-04,1390,759,0,75,1,4
20180831T14-04,1208,767,0,81,3,2
20180831T13-04,854,780,0,80,0,4
20180831T12-04,764,779,0,80,0,2
20180831T11-04,711,780,0,78,0,3
20180831T10-04,675,769,0,78,0,3
20180831T09-04,642,766,0,81,0,4
20180831T08-04,639,770,0,78,0,4
20180831T07-04,688,770,0,77,0,2
20180831T06-04,788,765,0,77,0,3
20180831T05-04,999,794,0,80,0,3
20180831T04-04,1152,973,0,78,0,3
20180831T03-04,1211,881,0,77,0,21
20180831T02-04,1297,926,0,80,0,75
20180831T01-04,1406,938,0,76,0,75
20180831T00-04,1417,933,0,79,0,76
20180830T23-04,1457,902,-1,78,0,71
20180830T22-04,1453,897,0,79,2,66
20180830T21-04,1447,867,0,79,3,57
20180830T20-04,1453,878,0,78,2,63
20180830T19-04,1460,884,0,78,3,65
20180830T18-04,1455,880,0,76,1,28
20180830T17-04,1421,824,0,80,3,4
20180830T16-04,1457,719,0,82,3,4
20180830T15-04,1393,700,0,78,2,4
20180830T14-04,1195,757,0,79,2,2
20180830T13-04,1104,765,0,78,0,3
20180830T12-04,978,776,0,74,0,4
20180830T11-04,1033,770,0,75,0,4
20180830T10-04,891,768,0,75,0,4
20180830T09-04,816,754,0,76,0,3
20180830T08-04,915,729,0,73,0,3
20180830T07-04,963,731,0,77,0,4
20180830T06-04,1127,738,-1,77,0,4
20180830T05-04,1252,735,0,77,0,4
20180830T04-04,1568,750,0,75,0,4
20180830T03-04,1802,743,0,77,0,3
20180830T02-04,1860,787,0,74,0,37
20180830T01-04,1872,795,0,76,0,76
20180830T00-04,1987,702,0,77,0,75
20180829T23-04,2015,763,0,73,1,76
20180829T22-04,2003,782,0,75,1,76
20180829T21-04,1984,803,0,78,2,67
20180829T20-04,2015,810,0,73,3,73
20180829T19-04,2050,805,0,77,1,75
20180829T18-04,2032,792,0,76,3,50
20180829T17-04,1963,748,0,78,2,3
20180829T16-04,1737,746,0,77,3,4
20180829T15-04,1491,752,0,81,2,4
20180829T14-04,1177,761,0,81,1,3
20180829T13-04,955,769,0,79,1,3
20180829T12-04,927,758,0,80,0,2
20180829T11-04,927,771,0,76,0,4
20180829T10-04,841,766,0,81,0,3
20180829T09-04,853,751,0,77,0,3
20180829T08-04,914,759,0,80,0,4
20180829T07-04,955,760,0,78,0,4
20180829T06-04,1021,756,-1,77,0,4
20180829T05-04,1268,751,0,81,0,4
20180829T04-04,1595,747,0,79,0,4
20180829T03-04,1749,752,0,76,0,3
20180829T02-04,1925,742,0,80,0,46
20180829T01-04,1927,740,0,77,0,77
20180829T00-04,1974,718,0,78,0,76
20180828T23-04,2042,780,0,76,0,76
20180828T22-04,2031,793,0,77,2,76
20180828T21-04,2015,793,0,78,1,77
20180828T20-04,1969,838,0,79,2,74
20180828T19-04,1921,857,0,79,2,33
20180828T18-04,1912,871,0,78,1,4
20180828T17-04,2041,857,0,78,0,4
20180828T16-04,1882,767,0,77,2,4
20180828T15-04,1718,743,0,78,1,4
20180828T14-04,1476,756,0,79,1,4
20180828T13-04,1221,764,0,76,1,4
20180828T12-04,1234,685,0,78,0,2
20180828T11-04,1176,747,0,77,0,3
20180828T10-04,962,755,0,77,0,4
20180828T09-04,954,743,0,76,0,4
20180828T08-04,954,752,0,79,0,4
20180828T07-04,961,759,0,77,0,4
20180828T06-04,1088,750,0,75,0,3
20180828T05-04,1318,763,0,77,0,3
20180828T04-04,1471,753,0,77,0,4
20180828T03-04,1758,766,0,77,0,4
20180828T02-04,1946,806,0,76,0,62
20180828T01-04,1974,876,0,77,0,83
20180828T00-04,2045,840,0,75,0,147
20180827T23-04,2043,859,-1,78,1,150
20180827T22-04,2045,867,0,79,1,150
20180827T21-04,2040,874,0,76,2,96
20180827T20-04,2039,862,0,79,3,76
20180827T19-04,2006,861,0,80,2,27
20180827T18-04,2040,820,0,76,3,3
20180827T17-04,2015,775,0,78,3,4
20180827T16-04,1853,740,0,78,2,3
20180827T15-04,1624,756,0,82,2,3
20180827T14-04,1266,753,0,80,1,3
20180827T13-04,1011,768,0,78,0,4
20180827T12-04,988,756,0,80,0,2
20180827T11-04,1013,777,0,81,0,4
20180827T10-04,855,721,0,78,0,3
20180827T09-04,841,641,0,77,0,4
20180827T08-04,881,685,0,74,0,2
20180827T07-04,939,752,0,78,0,4
20180827T06-04,1030,745,0,75,0,3
20180827T05-04,1165,750,0,75,0,3
20180827T04-04,1291,761,-1,74,0,3
20180827T03-04,1398,747,0,74,0,4
20180827T02-04,1538,745,0,77,0,55
20180827T01-04,1757,728,0,74,0,75
20180827T00-04,1291,761,-1,74,0,2
20180826T23-04,1398,747,0,74,0,4
20180826T22-04,1538,745,0,77,0,55
20180826T21-04,1757,728,0,74,0,75
20180826T20-04,1849,724,0,77,0,104
20180826T19-04,1978,730,0,73,1,146
20180826T18-04,1946,736,0,72,2,152
20180826T17-04,1905,731,0,74,1,148
20180826T16-04,1944,741,0,78,2,77
20180826T15-04,1899,731,0,75,3,43
20180826T14-04,1786,728,0,77,3,3
20180826T13-04,1673,708,0,78,1,11
20180826T12-04,1533,748,0,78,3,3
20180826T11-04,1417,728,0,78,3,5
20180826T10-04,1028,781,0,72,1,5
20180826T09-04,774,760,0,70,0,2
20180826T08-04,721,740,0,76,0,1
20180826T07-04,826,754,0,77,0,4
20180826T06-04,844,771,0,75,0,3
20180826T05-04,841,761,0,78,0,6
20180826T04-04,845,778,0,77,0,1
20180826T03-04,869,779,0,77,0,4
20180826T02-04,983,766,0,76,0,4
20180826T01-04,1135,756,0,79,0,1
20180826T00-04,1159,814,-1,77,0,4
20180825T23-04,1186,829,0,76,0,3
20180825T22-04,1361,919,0,78,0,26
20180825T21-04,1535,887,0,75,0,76
20180825T20-04,1651,793,0,78,0,116
20180825T19-04,1674,794,0,74,1,143
20180825T18-04,1664,809,0,77,1,149
20180825T17-04,1665,793,0,78,2,146
20180825T16-04,1659,823,0,78,1,106
20180825T15-04,1597,824,0,77,3,74
20180825T14-04,1566,828,0,76,2,19
20180825T13-04,1493,828,0,77,3,3
20180825T12-04,1392,837,0,78,1,2
20180825T11-04,1350,674,0,78,2,4
20180825T10-04,1193,636,0,77,1,4
20180825T09-04,874,639,0,77,1,2
20180825T08-04,871,643,0,82,0,4
20180825T07-04,874,639,0,76,0,4
20180825T06-04,818,643,0,79,0,2
20180825T05-04,820,639,0,77,0,5
20180825T04-04,812,640,0,77,0,1
20180825T03-04,910,638,0,81,0,4
20180825T02-04,976,635,-1,76,0,3
20180825T01-04,1061,637,0,77,0,2
20180825T00-04,1249,633,0,76,0,3
20180824T23-04,1340,630,0,78,0,2
20180824T22-04,1473,630,0,82,0,46
20180824T21-04,1523,623,0,77,0,74
20180824T20-04,1627,617,0,78,0,76
20180824T19-04,1717,609,0,81,0,107
20180824T18-04,1742,611,0,80,2,148
20180824T17-04,1727,610,0,78,2,147
20180824T16-04,1603,610,0,79,2,147
20180824T15-04,1715,615,0,79,3,78
20180824T14-04,1717,619,0,78,1,46
20180824T13-04,1576,620,0,80,2,3
20180824T12-04,1353,622,0,78,2,3
20180824T11-04,1263,629,0,76,1,3
20180824T10-04,1021,637,0,80,2,2
20180824T09-04,937,645,0,76,1,5
20180824T08-04,939,649,0,78,0,6
20180824T07-04,891,650,0,77,0,6
20180824T06-04,774,629,-1,77,0,5
20180824T05-04,738,626,0,79,0,5
20180824T04-04,736,626,0,74,0,6
20180824T03-04,746,625,0,76,0,4
20180824T02-04,842,614,0,76,0,6
20180824T01-04,999,617,0,80,0,6
20180824T00-04,1106,628,0,81,0,6
20180823T23-04,1434,629,0,78,0,6
20180823T22-04,1663,625,0,76,0,31
20180823T21-04,1678,619,0,77,0,76
20180823T20-04,1677,611,0,79,0,113
20180823T19-04,1680,608,0,73,0,151
20180823T18-04,1680,606,0,74,2,152
20180823T17-04,1681,604,0,78,2,129
20180823T16-04,1705,607,0,71,3,77
20180823T15-04,1743,608,0,71,3,43
20180823T14-04,1743,611,0,66,3,8
20180823T13-04,1696,616,0,68,3,7
20180823T12-04,1595,619,0,70,2,7
20180823T11-04,1401,620,0,73,3,8
20180823T10-04,1161,624,0,76,1,8
20180823T09-04,1001,626,0,78,0,8
20180823T08-04,1053,602,0,75,0,7
20180823T07-04,1089,625,0,78,0,7
20180823T06-04,902,625,0,78,0,8
20180823T05-04,829,624,0,76,0,8
20180823T04-04,808,622,0,76,0,7
20180823T03-04,858,621,-1,77,0,8
20180823T02-04,1002,618,0,75,0,9
20180823T01-04,1119,616,0,81,0,7
20180823T00-04,1489,612,0,75,0,8
20180822T23-04,1573,728,0,78,0,7
20180822T22-04,1718,806,0,76,0,8
20180822T21-04,1721,811,0,78,0,62
20180822T20-04,1720,846,0,78,1,80
20180822T19-04,1716,861,0,74,0,117
20180822T18-04,1718,853,0,76,2,153
20180822T17-04,1723,857,0,78,2,145
20180822T16-04,1728,835,0,76,3,79
20180822T15-04,1718,832,0,77,3,81
20180822T14-04,1638,774,0,78,2,77
20180822T13-04,1631,746,0,78,3,9
20180822T12-04,1456,751,0,75,2,8
20180822T11-04,1158,757,-1,77,2,9
20180822T10-04,930,763,0,76,1,5
20180822T09-04,755,773,0,74,0,5
20180822T08-04,794,774,0,78,0,4
20180822T07-04,922,774,0,74,0,4
20180822T06-04,894,773,0,75,0,4
20180822T05-04,893,772,0,76,0,3
20180822T04-04,905,769,0,74,0,4
20180822T03-04,939,770,0,75,0,4
20180822T02-04,1047,756,0,74,0,3
20180822T01-04,1331,747,0,74,0,4
20180822T00-04,1957,755,0,74,0,78
20180821T23-04,1984,754,0,72,1,88
20180821T22-04,1994,752,0,76,1,146
20180821T21-04,2031,743,0,75,2,144
20180821T20-04,1911,734,0,74,2,84
20180821T19-04,1853,733,0,73,4,77
20180821T18-04,1860,729,0,72,2,44
20180821T17-04,1850,735,0,69,3,6
20180821T16-04,1808,738,0,73,1,4
20180821T15-04,1556,739,0,73,3,6
20180821T14-04,1308,740,0,74,2,5
20180821T13-04,1250,753,0,68,1,6
20180821T12-04,1250,770,0,75,0,6
20180821T11-04,1108,771,0,75,0,6
20180821T10-04,1008,771,0,73,0,6
20180821T09-04,992,772,0,75,0,6
20180821T08-04,999,768,0,74,0,3
20180821T07-04,1106,767,0,77,0,5
20180821T06-04,1184,770,0,76,0,6
20180821T05-04,1322,765,0,73,0,6
20180821T04-04,1630,765,0,72,0,5
20180821T03-04,1794,762,0,75,0,6
20180821T02-04,2004,759,0,75,0,5
20180821T01-04,1990,756,0,74,0,61
20180821T00-04,1630,765,0,72,0,3
20180820T23-04,1794,762,0,75,0,4
20180820T22-04,2004,759,0,75,0,3
20180820T21-04,1990,756,0,74,0,59
20180820T20-04,2008,753,0,74,0,75
20180820T19-04,2024,749,0,72,0,131
20180820T18-04,1990,746,-1,76,2,151
20180820T17-04,2029,742,0,73,2,146
20180820T16-04,2036,745,0,74,3,130
20180820T15-04,2032,746,0,74,2,78
20180820T14-04,2036,751,0,77,3,50
20180820T13-04,1939,760,0,75,3,4
20180820T12-04,1858,761,0,75,3,3
20180820T11-04,1594,756,0,72,1,3
20180820T10-04,1325,758,0,80,2,4
20180820T09-04,1011,761,0,72,1,3
20180820T08-04,1105,760,0,75,0,4
20180820T07-04,1112,768,0,78,0,3
20180820T06-04,956,766,0,75,0,3
20180820T05-04,834,765,0,77,0,4
20180820T04-04,883,767,0,71,0,4
20180820T03-04,940,766,-1,73,0,3
20180820T02-04,1011,765,0,73,0,3
20180820T01-04,1203,764,0,66,0,4
20180820T00-04,1786,745,0,75,0,76
20180819T23-04,1839,743,0,77,0,92
20180819T22-04,1872,736,0,74,2,151
20180819T21-04,1861,735,0,74,1,152
20180819T20-04,1852,736,0,73,2,149
20180819T19-04,1891,738,0,75,2,82
20180819T18-04,1849,741,0,77,3,42
