,coal,natural gas,petroleum,other,solar
20190601T05Z,585,614,0,0,0
20190601T04Z,604,597,0,0,0
20190601T03Z,703,587,0,0,0
20190601T02Z,829,603,0,0,0
20190601T01Z,864,699,0,0,0
20190601T00Z,813,864,0,0,2
20190531T23Z,900,920,0,0,9
20190531T22Z,941,921,0,0,12
20190531T21Z,928,1018,0,0,7
20190531T20Z,1034,941,0,0,23
20190531T19Z,1062,788,0,0,28
20190531T18Z,1021,741,0,0,23
20190531T17Z,994,614,0,0,20
20190531T16Z,889,610,0,0,19
20190531T15Z,732,608,0,0,20
20190531T14Z,561,601,0,0,16
20190531T13Z,478,599,0,0,8
20190531T12Z,421,599,0,0,3
20190531T11Z,399,597,0,0,0
20190531T10Z,380,566,0,0,0
20190531T09Z,379,529,0,0,0
20190531T08Z,399,513,0,0,0
20190531T07Z,446,528,0,0,0
20190531T06Z,524,565,0,0,0
20190531T05Z,578,561,0,0,0
20190531T04Z,691,584,0,0,0
20190531T03Z,806,618,0,0,0
20190531T02Z,842,728,0,0,0
20190531T01Z,961,765,0,0,0
20190531T00Z,891,889,0,0,2
20190530T23Z,963,905,0,0,11
20190530T22Z,1011,905,0,0,17
20190530T21Z,1017,905,0,0,21
20190530T20Z,996,907,0,0,26
20190530T19Z,1055,791,0,0,30
20190530T18Z,994,745,0,0,30
20190530T17Z,1008,610,0,0,30
20190530T16Z,827,611,0,0,28
20190530T15Z,686,613,5,0,26
20190530T14Z,582,616,3,0,21
20190530T13Z,513,615,0,0,13
20190530T12Z,394,613,0,0,3
20190530T11Z,382,612,0,0,0
20190530T10Z,381,581,0,0,0
20190530T09Z,382,525,0,0,0
20190530T08Z,371,526,0,0,0
20190530T07Z,364,582,0,0,0
20190530T06Z,380,601,0,0,0
20190530T05Z,470,612,0,0,0
20190530T04Z,572,614,0,0,0
20190530T03Z,682,613,0,0,0
20190530T02Z,826,664,0,0,0
20190530T01Z,851,836,0,0,0
20190530T00Z,848,915,0,0,2
20190529T23Z,954,1047,0,0,11
20190529T22Z,1035,1041,0,0,19
20190529T21Z,1073,1032,0,0,24
20190529T20Z,1031,1037,0,0,25
20190529T19Z,1013,968,0,0,27
20190529T18Z,907,824,0,0,27
20190529T17Z,967,635,0,0,27
20190529T16Z,841,603,0,0,25
20190529T15Z,666,611,0,0,23
20190529T14Z,572,609,0,0,16
20190529T13Z,482,612,0,1,10
20190529T12Z,407,580,0,5,2
20190529T11Z,418,588,0,5,0
20190529T10Z,404,554,0,5,0
20190529T09Z,404,485,0,5,0
20190529T08Z,403,471,0,5,0
20190529T07Z,407,494,0,5,0
20190529T06Z,406,563,0,5,0
20190529T05Z,434,571,0,5,0
20190529T04Z,553,582,0,5,0
20190529T03Z,664,587,0,5,0
20190529T02Z,787,579,0,5,0
20190529T01Z,820,591,0,5,0
20190529T00Z,800,790,0,5,2
20190528T23Z,720,927,0,5,7
20190528T22Z,671,999,0,5,7
20190528T21Z,684,1179,0,5,11
20190528T20Z,887,1190,0,5,13
20190528T19Z,1037,1002,0,5,19
20190528T18Z,1031,887,0,5,25
20190528T17Z,1027,735,0,5,24
20190528T16Z,963,610,0,5,25
20190528T15Z,762,611,0,5,22
20190528T14Z,649,614,0,5,15
20190528T13Z,540,617,0,5,10
20190528T12Z,439,617,0,5,2
20190528T11Z,431,617,0,5,0
20190528T10Z,390,597,0,5,0
20190528T09Z,390,602,0,5,0
20190528T08Z,390,596,0,5,0
20190528T07Z,420,614,0,5,0
20190528T06Z,480,614,0,5,0
20190528T05Z,578,614,0,5,0
20190528T04Z,673,612,0,5,0
20190528T03Z,826,611,0,5,0
20190528T02Z,948,676,0,5,0
20190528T01Z,961,787,0,5,0
20190528T00Z,917,891,0,5,1
20190527T23Z,1002,885,0,5,9
20190527T22Z,1063,844,0,6,13
20190527T21Z,1062,875,0,6,19
20190527T20Z,1017,874,0,6,23
20190527T19Z,979,875,0,5,24
20190527T18Z,1010,753,0,5,25
20190527T17Z,986,609,0,5,27
20190527T16Z,838,607,0,5,25
20190527T15Z,651,610,0,5,23
20190527T14Z,471,614,3,5,16
20190527T13Z,391,522,0,5,9
20190527T12Z,391,449,0,5,2
20190527T11Z,391,467,0,5,0
20190527T10Z,391,471,0,5,0
20190527T09Z,391,464,0,5,0
20190527T08Z,391,481,0,5,0
20190527T07Z,391,538,0,5,0
20190527T06Z,400,598,0,5,0
20190527T05Z,496,609,0,5,0
20190527T04Z,617,611,0,5,0
20190527T03Z,693,610,0,5,0
20190527T02Z,821,608,0,6,0
20190527T01Z,833,743,0,5,0
20190527T00Z,792,863,0,6,2
20190526T23Z,883,888,0,6,10
20190526T22Z,884,890,0,6,19
20190526T21Z,863,893,0,6,24
20190526T20Z,864,859,0,6,27
20190526T19Z,941,734,0,6,29
20190526T18Z,946,600,0,6,30
20190526T17Z,851,610,0,6,30
20190526T16Z,717,614,0,6,29
20190526T15Z,597,613,0,6,26
20190526T14Z,415,604,0,6,21
20190526T13Z,391,490,0,6,12
20190526T12Z,394,359,0,6,3
20190526T11Z,393,354,0,6,0
20190526T10Z,406,362,0,5,0
20190526T09Z,406,383,0,5,0
20190526T08Z,406,383,0,5,0
20190526T07Z,407,413,0,5,0
20190526T06Z,485,421,0,5,0
20190526T05Z,536,473,0,5,0
20190526T04Z,569,544,0,6,0
20190526T03Z,606,613,0,6,0
20190526T02Z,759,611,0,6,0
20190526T01Z,783,685,0,6,0
20190526T00Z,741,885,0,6,2
20190525T23Z,883,894,0,6,11
20190525T22Z,942,897,0,6,18
20190525T21Z,969,898,0,6,22
20190525T20Z,925,903,0,6,26
20190525T19Z,852,888,0,6,28
20190525T18Z,905,753,0,6,30
20190525T17Z,843,623,0,6,30
20190525T16Z,663,615,0,6,29
20190525T15Z,553,618,0,6,26
20190525T14Z,422,612,0,6,21
20190525T13Z,371,544,0,6,13
20190525T12Z,339,434,0,6,3
20190525T11Z,340,403,0,6,0
20190525T10Z,339,402,0,6,0
20190525T09Z,339,402,0,6,0
20190525T08Z,339,402,0,6,0
20190525T07Z,339,403,0,6,0
20190525T06Z,360,452,0,6,0
20190525T05Z,395,541,0,6,0
20190525T04Z,472,639,0,6,0
20190525T03Z,487,727,0,6,0
20190525T02Z,553,770,0,6,0
20190525T01Z,628,782,0,6,0
20190525T00Z,738,705,0,6,2
20190524T23Z,785,711,0,6,11
20190524T22Z,848,699,0,6,20
20190524T21Z,973,572,0,6,25
20190524T20Z,894,598,0,6,29
20190524T19Z,925,596,0,6,30
20190524T18Z,964,554,0,6,31
20190524T17Z,946,418,0,5,31
20190524T16Z,832,303,0,6,29
20190524T15Z,778,304,0,6,27
20190524T14Z,624,306,0,2,22
20190524T13Z,490,302,0,3,14
20190524T12Z,440,309,0,6,3
20190524T11Z,448,279,0,6,0
20190524T10Z,412,262,0,6,0
20190524T09Z,405,263,0,6,0
20190524T08Z,337,263,0,6,0
20190524T07Z,373,250,0,6,0
20190524T06Z,380,281,0,6,0
20190524T05Z,393,457,0,6,0
20190524T04Z,496,407,0,6,0
20190524T03Z,593,497,0,6,0
20190524T02Z,656,619,0,6,0
20190524T01Z,654,661,0,6,0
20190524T00Z,663,610,0,6,2
20190523T23Z,593,787,0,6,12
20190523T22Z,711,696,0,6,20
20190523T21Z,682,767,1,6,24
20190523T20Z,652,771,0,6,25
20190523T19Z,634,768,0,6,28
20190523T18Z,600,766,0,6,27
20190523T17Z,694,615,0,6,25
20190523T16Z,682,462,0,6,26
20190523T15Z,704,399,8,6,21
20190523T14Z,676,303,7,6,14
20190523T13Z,579,306,0,6,12
20190523T12Z,538,307,0,6,3
20190523T11Z,573,305,0,6,0
20190523T10Z,464,303,0,6,0
20190523T09Z,416,302,0,6,0
20190523T08Z,410,302,0,6,0
20190523T07Z,457,302,0,6,0
20190523T06Z,519,302,0,6,0
20190523T05Z,556,340,0,6,0
20190523T04Z,554,477,0,6,0
20190523T03Z,536,639,0,6,0
20190523T02Z,566,806,0,6,0
20190523T01Z,564,928,0,6,0
20190523T00Z,551,924,0,6,2
20190522T23Z,623,920,0,6,11
20190522T22Z,691,914,0,6,20
20190522T21Z,712,911,0,6,26
20190522T20Z,657,882,0,6,29
20190522T19Z,740,761,0,6,31
20190522T18Z,670,756,0,6,31
20190522T17Z,729,642,0,2,28
20190522T16Z,708,533,0,6,28
20190522T15Z,643,452,12,6,25
20190522T14Z,646,316,0,5,20
20190522T13Z,602,301,0,6,12
20190522T12Z,522,302,0,6,3
20190522T11Z,523,302,0,6,0
20190522T10Z,446,302,0,6,0
20190522T09Z,420,302,0,6,0
20190522T08Z,421,301,0,6,0
20190522T07Z,418,301,0,6,0
20190522T06Z,519,301,0,6,0
20190522T05Z,636,298,0,6,0
20190522T04Z,704,334,0,6,0
20190522T03Z,685,501,0,6,0
20190522T02Z,713,697,0,6,0
20190522T01Z,681,849,0,6,0
20190522T00Z,709,915,0,6,2
20190521T23Z,642,907,0,6,10
20190521T22Z,643,901,0,6,15
20190521T21Z,649,897,0,6,20
20190521T20Z,670,898,0,6,22
20190521T19Z,626,897,0,6,20
20190521T18Z,721,850,0,6,23
20190521T17Z,741,719,0,6,28
20190521T16Z,743,566,0,4,29
20190521T15Z,738,387,19,0,26
20190521T14Z,581,263,0,3,19
20190521T13Z,558,300,1,6,13
20190521T12Z,491,301,0,6,3
20190521T11Z,467,301,0,6,0
20190521T10Z,402,301,0,6,0
20190521T09Z,329,301,0,6,0
20190521T08Z,329,301,0,6,0
20190521T07Z,377,300,0,6,0
20190521T06Z,437,300,0,6,0
20190521T05Z,515,323,0,6,0
20190521T04Z,528,437,0,6,0
20190521T03Z,509,594,0,6,0
20190521T02Z,513,798,0,6,0
20190521T01Z,522,900,0,6,0
20190521T00Z,549,924,0,6,2
20190520T23Z,574,918,0,6,9
20190520T22Z,635,916,0,6,14
20190520T21Z,702,852,0,6,17
20190520T20Z,780,749,0,6,22
20190520T19Z,726,747,0,6,24
20190520T18Z,730,747,0,6,27
20190520T17Z,751,633,0,6,26
20190520T16Z,745,481,0,6,28
20190520T15Z,745,342,0,6,26
20190520T14Z,673,299,0,6,22
20190520T13Z,508,301,0,6,13
20190520T12Z,420,302,0,6,3
20190520T11Z,378,302,0,6,0
20190520T10Z,310,303,0,6,0
20190520T09Z,265,302,0,6,0
20190520T08Z,281,302,0,6,0
20190520T07Z,296,302,0,6,0
20190520T06Z,347,302,0,6,0
20190520T05Z,423,301,0,6,0
20190520T04Z,567,300,0,6,0
20190520T03Z,610,369,0,6,0
20190520T02Z,647,520,0,6,0
20190520T01Z,676,607,0,6,0
20190520T00Z,667,672,0,6,2
20190519T23Z,664,764,0,6,10
20190519T22Z,684,764,0,6,16
20190519T21Z,652,762,0,6,19
20190519T20Z,657,734,0,6,23
20190519T19Z,717,603,0,6,27
20190519T18Z,757,477,0,6,28
20190519T17Z,650,458,0,6,26
20190519T16Z,635,341,0,6,27
20190519T15Z,512,297,0,6,23
20190519T14Z,374,300,0,6,22
20190519T13Z,348,303,0,6,14
20190519T12Z,242,304,0,6,3
20190519T11Z,238,304,0,6,0
20190519T10Z,234,304,0,6,0
20190519T09Z,266,303,0,6,0
20190519T08Z,281,304,0,6,0
20190519T07Z,323,303,0,6,0
20190519T06Z,362,303,0,6,0
20190519T05Z,422,302,0,6,0
20190519T04Z,542,301,0,6,0
20190519T03Z,581,368,0,6,0
20190519T02Z,640,472,0,6,0
20190519T01Z,619,597,0,6,0
20190519T00Z,639,723,0,6,2
20190518T23Z,614,852,0,6,11
20190518T22Z,625,904,0,6,19
20190518T21Z,762,767,0,6,23
20190518T20Z,730,747,0,6,25
20190518T19Z,661,746,0,6,23
20190518T18Z,702,690,0,4,24
20190518T17Z,686,604,0,0,30
20190518T16Z,666,510,0,0,29
20190518T15Z,674,301,0,0,26
20190518T14Z,705,210,0,0,21
20190518T13Z,593,151,0,0,12
20190518T12Z,353,251,0,0,3
20190518T11Z,348,300,0,5,0
20190518T10Z,324,303,0,6,0
20190518T09Z,319,303,0,6,0
20190518T08Z,329,302,0,6,0
20190518T07Z,330,302,0,6,0
20190518T06Z,391,301,0,6,0
20190518T05Z,438,271,0,6,0
20190518T04Z,527,245,0,6,0
20190518T03Z,655,356,0,6,0
20190518T02Z,693,488,0,6,0
20190518T01Z,638,655,0,6,0
20190518T00Z,624,829,0,6,1
20190517T23Z,619,787,11,6,8
20190517T22Z,622,751,0,6,17
20190517T21Z,754,687,0,6,21
20190517T20Z,786,587,0,6,15
20190517T19Z,776,594,0,6,21
20190517T18Z,695,598,0,6,22
20190517T17Z,616,557,0,6,28
20190517T16Z,596,407,0,6,29
20190517T15Z,553,304,0,4,25
20190517T14Z,399,300,0,6,21
20190517T13Z,283,317,0,6,13
20190517T12Z,236,295,0,6,3
20190517T11Z,223,229,0,6,0
20190517T10Z,184,238,0,6,0
20190517T09Z,173,261,0,6,0
20190517T08Z,173,265,0,6,0
20190517T07Z,173,306,0,6,0
20190517T06Z,227,306,0,6,0
20190517T05Z,339,306,0,6,0
20190517T04Z,417,301,0,6,0
20190517T03Z,515,330,0,6,0
20190517T02Z,612,479,0,6,0
20190517T01Z,654,528,0,6,0
20190517T00Z,621,663,0,6,2
20190516T23Z,697,668,0,6,10
20190516T22Z,723,660,0,6,17
20190516T21Z,760,578,0,6,20
20190516T20Z,709,487,0,6,17
20190516T19Z,706,487,0,5,21
20190516T18Z,750,402,0,6,23
20190516T17Z,671,310,0,6,25
20190516T16Z,758,173,0,6,24
20190516T15Z,691,111,3,6,25
20190516T14Z,561,107,2,6,22
20190516T13Z,566,47,0,6,13
20190516T12Z,518,32,0,6,3
20190516T11Z,463,23,0,6,0
20190516T10Z,364,23,0,6,0
20190516T09Z,307,14,0,6,0
20190516T08Z,306,0,0,6,0
20190516T07Z,338,0,0,6,0
20190516T06Z,386,0,0,6,0
20190516T05Z,468,0,0,6,0
20190516T04Z,583,2,0,6,0
20190516T03Z,618,80,0,6,0
20190516T02Z,633,155,0,6,0
20190516T01Z,636,276,0,6,0
20190516T00Z,746,308,0,6,2
20190515T23Z,745,310,0,6,11
20190515T22Z,764,310,0,6,20
20190515T21Z,741,312,0,6,22
20190515T20Z,713,307,0,6,23
20190515T19Z,772,170,0,6,25
20190515T18Z,711,163,0,6,27
20190515T17Z,696,119,0,6,26
20190515T16Z,756,0,0,6,27
20190515T15Z,657,0,0,6,21
20190515T14Z,554,0,0,6,19
20190515T13Z,486,0,0,6,13
20190515T12Z,465,0,0,6,3
20190515T11Z,460,0,0,6,0
20190515T10Z,361,0,0,6,0
20190515T09Z,316,0,0,6,0
20190515T08Z,310,0,0,6,0
20190515T07Z,304,0,0,6,0
20190515T06Z,325,0,0,6,0
20190515T05Z,297,88,0,6,0
20190515T04Z,250,194,0,6,0
20190515T03Z,247,302,0,6,0
20190515T02Z,253,500,0,6,0
20190515T01Z,309,601,0,6,0
20190515T00Z,540,471,0,6,2
20190514T23Z,619,477,0,6,7
20190514T22Z,664,455,0,6,20
20190514T21Z,627,412,0,6,26
20190514T20Z,693,311,0,5,29
20190514T19Z,666,299,0,6,31
20190514T18Z,708,165,0,6,32
20190514T17Z,636,164,0,6,32
20190514T16Z,683,44,0,6,30
20190514T15Z,652,0,0,6,25
20190514T14Z,587,0,0,5,22
20190514T13Z,532,0,0,5,12
20190514T12Z,555,0,0,5,3
20190514T11Z,579,0,0,5,0
20190514T10Z,449,0,0,5,0
20190514T09Z,405,0,0,5,0
20190514T08Z,382,0,0,5,0
20190514T07Z,411,0,0,6,0
20190514T06Z,463,0,0,6,0
20190514T05Z,632,0,0,6,0
20190514T04Z,662,142,0,6,0
20190514T03Z,594,306,0,6,0
20190514T02Z,702,404,0,6,0
20190514T01Z,667,509,0,6,0
20190514T00Z,701,622,0,6,1
20190513T23Z,729,579,0,6,9
20190513T22Z,785,474,0,6,11
20190513T21Z,704,474,0,6,20
20190513T20Z,582,478,0,6,15
20190513T19Z,593,478,0,6,13
20190513T18Z,647,471,0,6,12
20190513T17Z,766,361,0,6,20
20190513T16Z,784,165,0,6,22
20190513T15Z,728,154,0,6,21
20190513T14Z,707,7,0,5,8
20190513T13Z,682,0,0,6,4
20190513T12Z,684,0,0,6,2
20190513T11Z,698,0,0,6,0
20190513T10Z,621,0,0,6,0
20190513T09Z,537,0,0,6,0
20190513T08Z,520,0,0,6,0
20190513T07Z,544,0,0,6,0
20190513T06Z,596,0,0,6,0
20190513T05Z,623,51,0,5,0
20190513T04Z,625,172,0,5,0
20190513T03Z,575,301,0,5,0
20190513T02Z,615,407,0,5,0
20190513T01Z,588,472,0,6,0
20190513T00Z,591,486,0,6,1
20190512T23Z,577,612,0,6,2
20190512T22Z,639,614,0,6,4
20190512T21Z,666,608,0,6,12
20190512T20Z,610,609,0,6,16
20190512T19Z,624,608,0,6,22
20190512T18Z,699,612,0,6,20
20190512T17Z,695,539,0,6,23
20190512T16Z,715,322,0,6,22
20190512T15Z,740,222,0,6,20
20190512T14Z,654,149,0,6,10
20190512T13Z,688,7,0,6,6
20190512T12Z,497,0,0,6,3
20190512T11Z,502,0,0,6,0
20190512T10Z,517,0,0,6,0
20190512T09Z,528,0,0,6,0
20190512T08Z,538,10,0,6,0
20190512T07Z,530,75,0,6,0
20190512T06Z,707,29,0,6,0
20190512T05Z,686,112,0,6,0
20190512T04Z,524,396,0,6,0
20190512T03Z,583,473,0,6,0
20190512T02Z,606,591,0,6,0
20190512T01Z,665,618,0,6,0
20190512T00Z,552,732,0,6,1
20190511T23Z,638,759,0,6,9
20190511T22Z,699,743,0,6,16
20190511T21Z,716,740,0,6,20
20190511T20Z,707,716,0,6,24
20190511T19Z,686,687,0,6,25
20190511T18Z,738,538,10,6,30
20190511T17Z,774,370,0,6,30
20190511T16Z,719,309,0,6,27
20190511T15Z,726,171,0,6,24
20190511T14Z,732,43,0,6,19
20190511T13Z,644,0,0,6,12
20190511T12Z,513,0,0,6,3
20190511T11Z,576,0,0,6,0
20190511T10Z,555,0,0,6,0
20190511T09Z,549,0,0,6,0
20190511T08Z,573,0,0,6,0
20190511T07Z,619,0,0,6,0
20190511T06Z,679,0,0,6,0
20190511T05Z,619,128,0,6,0
20190511T04Z,502,296,0,6,0
20190511T03Z,568,334,0,6,0
20190511T02Z,564,462,0,6,0
20190511T01Z,601,654,0,6,0
20190511T00Z,531,765,0,6,1
20190510T23Z,585,788,0,6,8
20190510T22Z,643,783,0,6,19
20190510T21Z,623,778,0,6,23
20190510T20Z,686,750,0,6,26
20190510T19Z,710,761,0,6,28
20190510T18Z,785,623,0,6,30
20190510T17Z,780,459,0,6,28
20190510T16Z,787,182,0,6,28
20190510T15Z,757,161,0,6,22
20190510T14Z,726,154,0,5,19
20190510T13Z,612,136,0,5,12
20190510T12Z,768,21,0,6,3
20190510T11Z,691,0,0,6,0
20190510T10Z,519,0,0,6,0
20190510T09Z,467,0,0,6,0
20190510T08Z,454,0,0,6,0
20190510T07Z,507,0,0,6,0
20190510T06Z,560,0,0,6,0
20190510T05Z,608,42,0,6,0
20190510T04Z,665,149,0,6,0
20190510T03Z,683,251,0,6,0
20190510T02Z,589,544,0,6,0
20190510T01Z,622,614,0,6,0
20190510T00Z,588,640,0,6,1
20190509T23Z,632,604,0,6,7
20190509T22Z,688,615,0,6,18
20190509T21Z,664,620,0,6,25
20190509T20Z,696,570,0,6,26
20190509T19Z,760,479,0,6,28
20190509T18Z,686,470,0,5,29
20190509T17Z,678,468,0,5,28
20190509T16Z,674,328,0,6,26
20190509T15Z,711,168,4,6,23
20190509T14Z,748,5,5,6,18
20190509T13Z,662,0,0,6,12
20190509T12Z,644,0,0,6,3
20190509T11Z,696,0,0,6,0
20190509T10Z,515,0,0,6,0
20190509T09Z,408,0,0,5,0
20190509T08Z,403,0,0,4,0
20190509T07Z,466,0,0,5,0
20190509T06Z,559,0,0,6,0
20190509T05Z,675,0,0,6,0
20190509T04Z,615,103,0,6,0
20190509T03Z,499,317,0,6,0
20190509T02Z,617,481,0,6,0
20190509T01Z,685,509,0,6,0
20190509T00Z,646,616,0,6,1
20190508T23Z,737,613,0,6,9
20190508T22Z,743,612,0,6,17
20190508T21Z,739,612,0,6,23
20190508T20Z,746,590,0,6,24
20190508T19Z,734,612,0,4,26
20190508T18Z,683,611,0,6,27
20190508T17Z,669,550,0,6,28
20190508T16Z,673,420,0,6,28
20190508T15Z,592,304,0,4,25
20190508T14Z,644,163,0,6,19
20190508T13Z,522,234,0,6,10
20190508T12Z,396,296,0,6,3
20190508T11Z,518,229,0,6,0
20190508T10Z,436,189,0,6,0
20190508T09Z,410,137,0,6,0
20190508T08Z,410,125,0,6,0
20190508T07Z,427,141,0,6,0
20190508T06Z,379,234,0,6,0
20190508T05Z,423,305,0,6,0
20190508T04Z,484,308,0,6,0
20190508T03Z,559,362,0,6,0
20190508T02Z,594,503,0,6,0
20190508T01Z,596,614,0,6,0
20190508T00Z,629,607,0,6,2
20190507T23Z,686,591,0,6,11
20190507T22Z,720,577,0,6,20
20190507T21Z,723,563,0,6,26
20190507T20Z,707,546,0,6,28
20190507T19Z,711,536,0,6,27
20190507T18Z,743,529,0,6,28
20190507T17Z,666,511,0,6,28
20190507T16Z,707,388,0,6,24
20190507T15Z,753,232,0,6,24
20190507T14Z,664,166,0,6,20
20190507T13Z,598,159,0,6,13
20190507T12Z,505,153,0,6,2
20190507T11Z,464,153,0,6,0
20190507T10Z,390,145,0,6,0
20190507T09Z,391,127,0,6,0
20190507T08Z,390,120,0,6,0
20190507T07Z,391,112,0,6,0
20190507T06Z,407,82,0,6,0
20190507T05Z,542,37,0,6,0
20190507T04Z,598,122,0,6,0
20190507T03Z,623,209,0,6,0
20190507T02Z,587,418,0,6,0
20190507T01Z,608,526,0,6,0
20190507T00Z,647,630,0,6,2
20190506T23Z,649,619,0,6,10
20190506T22Z,649,617,0,6,19
20190506T21Z,633,613,0,6,24
20190506T20Z,692,605,0,5,24
20190506T19Z,741,471,0,5,26
20190506T18Z,712,452,0,5,24
20190506T17Z,721,312,0,6,22
20190506T16Z,568,311,0,6,23
20190506T15Z,595,271,0,6,18
20190506T14Z,709,4,0,5,19
20190506T13Z,646,0,0,5,9
20190506T12Z,635,0,0,5,2
20190506T11Z,633,0,0,5,0
20190506T10Z,543,0,0,5,0
20190506T09Z,454,0,0,5,0
20190506T08Z,430,0,0,5,0
20190506T07Z,429,0,0,5,0
20190506T06Z,459,0,0,5,0
20190506T05Z,537,0,0,5,0
20190506T04Z,621,0,0,5,0
20190506T03Z,677,0,0,5,0
20190506T02Z,740,28,0,5,0
20190506T01Z,746,38,0,5,0
20190506T00Z,647,101,0,5,2
20190505T23Z,579,186,0,5,6
20190505T22Z,551,164,0,5,14
20190505T21Z,534,164,0,5,7
20190505T20Z,546,162,0,5,6
20190505T19Z,558,163,0,5,7
20190505T18Z,564,176,0,5,4
20190505T17Z,551,304,0,5,1
20190505T16Z,638,274,0,5,2
20190505T15Z,703,120,0,5,4
20190505T14Z,720,0,0,5,7
20190505T13Z,559,0,0,5,7
20190505T12Z,426,0,0,5,2
20190505T11Z,469,0,0,5,0
20190505T10Z,540,63,0,5,0
20190505T09Z,490,129,0,5,0
20190505T08Z,472,154,0,5,0
20190505T07Z,508,156,0,5,0
20190505T06Z,528,156,0,5,0
20190505T05Z,599,155,0,5,0
20190505T04Z,578,232,0,6,0
20190505T03Z,652,304,0,6,0
20190505T02Z,676,352,0,6,0
20190505T01Z,705,449,0,6,0
20190505T00Z,739,446,0,6,1
20190504T23Z,628,607,0,6,9
20190504T22Z,627,620,0,5,15
20190504T21Z,655,610,0,4,19
20190504T20Z,614,611,0,5,21
20190504T19Z,739,527,0,6,25
20190504T18Z,732,459,0,6,25
20190504T17Z,787,279,0,6,24
20190504T16Z,745,162,0,6,27
20190504T15Z,776,40,0,6,23
20190504T14Z,708,0,0,6,19
20190504T13Z,584,0,0,6,9
20190504T12Z,541,0,0,6,2
20190504T11Z,569,0,0,6,0
20190504T10Z,538,0,0,6,0
20190504T09Z,510,0,0,6,0
20190504T08Z,474,0,0,6,0
20190504T07Z,517,0,0,6,0
20190504T06Z,632,0,0,6,0
20190504T05Z,680,0,0,6,0
20190504T04Z,652,0,0,6,0
20190504T03Z,693,82,0,6,0
20190504T02Z,730,214,0,6,0
20190504T01Z,759,313,0,6,0
20190504T00Z,673,396,0,6,1
20190503T23Z,678,431,0,6,6
20190503T22Z,679,478,0,6,9
20190503T21Z,621,498,0,6,15
20190503T20Z,545,597,0,6,5
20190503T19Z,723,522,6,6,9
20190503T18Z,706,475,0,5,19
20190503T17Z,767,358,0,6,17
20190503T16Z,778,163,0,6,17
20190503T15Z,700,139,0,6,12
20190503T14Z,759,55,0,6,9
20190503T13Z,767,0,0,5,8
20190503T12Z,705,0,0,6,1
20190503T11Z,635,0,0,6,0
20190503T10Z,507,0,0,6,0
20190503T09Z,443,0,0,6,0
20190503T08Z,466,0,0,6,0
20190503T07Z,467,0,0,6,0
20190503T06Z,483,0,0,6,0
20190503T05Z,578,38,0,6,0
20190503T04Z,706,205,0,6,0
20190503T03Z,706,216,0,6,0
20190503T02Z,625,378,0,6,0
20190503T01Z,643,425,0,6,0
20190503T00Z,582,459,0,6,1
20190502T23Z,597,467,0,6,3
20190502T22Z,690,463,0,6,7
20190502T21Z,763,465,0,6,15
20190502T20Z,722,464,0,6,21
20190502T19Z,744,465,0,5,17
20190502T18Z,714,464,0,5,19
20190502T17Z,751,352,0,6,22
20190502T16Z,710,306,0,6,17
20190502T15Z,642,296,3,6,15
20190502T14Z,672,161,3,6,13
20190502T13Z,615,120,0,6,6
20190502T12Z,764,9,0,6,2
20190502T11Z,706,0,0,6,0
20190502T10Z,599,0,0,6,0
20190502T09Z,461,0,0,6,0
20190502T08Z,444,0,0,6,0
20190502T07Z,468,0,0,6,0
20190502T06Z,565,0,0,6,0
20190502T05Z,564,0,0,6,0
20190502T04Z,552,98,0,6,0
20190502T03Z,543,276,0,6,0
20190502T02Z,603,380,0,6,0
20190502T01Z,613,470,0,6,0
20190502T00Z,626,463,0,6,1
20190501T23Z,680,468,0,6,9
20190501T22Z,722,469,0,6,16
20190501T21Z,722,468,0,6,22
20190501T20Z,700,468,0,5,25
20190501T19Z,653,467,0,5,27
20190501T18Z,685,430,0,6,28
20190501T17Z,718,318,0,6,26
20190501T16Z,699,247,0,6,17
20190501T15Z,725,72,0,6,17
20190501T14Z,713,0,0,5,13
20190501T13Z,647,0,0,5,11
20190501T12Z,597,0,0,5,2
20190501T11Z,596,0,0,5,0
20190501T10Z,424,0,0,5,0
20190501T09Z,351,0,0,5,0
20190501T08Z,353,0,0,6,0
20190501T07Z,387,0,0,5,0
20190501T06Z,486,0,0,5,0
20190501T05Z,657,21,0,6,0
20190501T04Z,696,149,0,6,0
20190501T03Z,659,264,0,5,0
20190501T02Z,698,423,0,6,0
20190501T01Z,752,488,0,6,0
20190501T00Z,718,546,0,6,1
20190430T23Z,709,644,0,5,10
20190430T22Z,730,641,0,5,18
20190430T21Z,710,640,0,5,19
20190430T20Z,707,640,0,5,26
20190430T19Z,765,511,0,5,22
20190430T18Z,728,477,0,5,21
20190430T17Z,768,325,0,6,22
20190430T16Z,769,175,0,6,23
20190430T15Z,733,103,0,5,19
20190430T14Z,753,0,0,5,19
20190430T13Z,692,0,0,5,8
20190430T12Z,654,0,0,5,2
20190430T11Z,680,0,0,5,0
20190430T10Z,528,0,0,5,0
20190430T09Z,443,0,0,5,0
20190430T08Z,396,0,0,5,0
20190430T07Z,419,0,0,5,0
20190430T06Z,526,0,0,5,0
20190430T05Z,469,115,0,5,0
20190430T04Z,572,171,0,5,0
20190430T03Z,611,171,0,5,0
20190430T02Z,635,311,0,5,0
20190430T01Z,720,346,0,6,0
20190430T00Z,642,475,0,5,1
20190429T23Z,737,478,0,5,8
