,wind
20190619T11-06,138
20190619T10-06,113
20190619T09-06,85
20190619T08-06,67
20190619T07-06,112
20190619T06-06,91
20190619T05-06,36
20190619T04-06,5
20190619T03-06,14
20190619T02-06,56
20190619T01-06,55
20190618T23-06,0
20190618T22-06,0
20190618T21-06,5
20190618T20-06,25
20190618T19-06,19
20190618T18-06,16
20190618T17-06,30
20190618T16-06,19
20190618T15-06,6
20190618T14-06,23
20190618T13-06,52
20190618T12-06,32
20190618T11-06,17
20190618T10-06,24
20190618T09-06,48
20190618T08-06,27
20190618T07-06,32
20190618T06-06,36
20190618T05-06,37
20190618T04-06,29
20190618T03-06,12
20190618T02-06,1
20190618T01-06,2
20190617T23-06,3
20190617T22-06,58
20190617T21-06,105
20190617T20-06,58
20190617T19-06,33
20190617T18-06,3
20190617T17-06,2
20190617T16-06,2
20190617T15-06,10
20190617T14-06,4
20190617T13-06,0
20190617T12-06,1
20190617T11-06,0
20190617T10-06,0
20190617T09-06,0
20190617T08-06,0
20190617T07-06,0
20190617T06-06,0
20190617T05-06,0
20190617T04-06,0
20190617T03-06,1
20190617T02-06,8
20190617T01-06,11
20190616T23-06,10
20190616T22-06,27
20190616T21-06,35
20190616T20-06,33
20190616T19-06,37
20190616T18-06,27
20190616T17-06,17
20190616T16-06,8
20190616T15-06,3
20190616T14-06,0
20190616T13-06,1
20190616T12-06,1
20190616T11-06,1
20190616T10-06,3
20190616T09-06,10
20190616T08-06,15
20190616T07-06,16
20190616T06-06,19
20190616T05-06,22
20190616T04-06,26
20190616T03-06,22
20190616T02-06,13
20190616T01-06,2
20190615T23-06,9
20190615T22-06,7
20190615T21-06,19
20190615T20-06,16
20190615T19-06,25
20190615T18-06,24
20190615T17-06,20
20190615T16-06,23
20190615T15-06,21
20190615T14-06,14
20190615T13-06,9
20190615T12-06,5
20190615T11-06,6
20190615T10-06,7
20190615T09-06,11
20190615T08-06,15
20190615T07-06,18
20190615T06-06,23
20190615T05-06,19
20190615T04-06,23
20190615T03-06,7
20190615T02-06,9
20190615T01-06,2
20190614T23-06,6
20190614T22-06,23
20190614T21-06,33
20190614T20-06,39
20190614T19-06,47
20190614T18-06,65
20190614T17-06,74
20190614T16-06,90
20190614T15-06,71
20190614T14-06,55
20190614T13-06,24
20190614T12-06,48
20190614T11-06,29
20190614T10-06,1
20190614T09-06,0
20190614T08-06,0
20190614T07-06,0
20190614T06-06,0
20190614T04-06,49
20190614T03-06,66
20190614T02-06,76
20190614T01-06,67
20190613T23-06,41
20190613T22-06,17
20190613T21-06,83
20190613T20-06,57
20190613T19-06,56
20190613T18-06,42
20190613T17-06,28
20190613T16-06,18
20190613T15-06,21
20190613T14-06,26
20190613T13-06,36
20190613T12-06,42
20190613T11-06,47
20190613T10-06,31
20190613T09-06,29
20190613T08-06,27
20190613T07-06,18
20190613T06-06,30
20190613T05-06,28
20190613T04-06,12
20190613T03-06,6
20190613T02-06,0
20190613T01-06,1
20190612T23-06,0
20190612T22-06,0
20190612T21-06,0
20190612T20-06,0
20190612T19-06,0
20190612T18-06,0
20190612T17-06,0
20190612T16-06,0
20190612T15-06,0
20190612T14-06,0
20190612T13-06,0
20190612T12-06,0
20190612T11-06,0
20190612T10-06,2
20190612T09-06,8
20190612T08-06,15
20190612T07-06,24
20190612T06-06,29
20190612T05-06,29
20190612T04-06,37
20190612T03-06,39
20190612T02-06,33
20190612T01-06,22
20190611T23-06,9
20190611T22-06,11
20190611T21-06,10
20190611T20-06,5
20190611T19-06,7
20190611T18-06,10
20190611T17-06,6
20190611T16-06,1
20190611T15-06,0
20190611T14-06,1
20190611T13-06,3
20190611T12-06,5
20190611T11-06,1
20190611T10-06,1
20190611T09-06,8
20190611T08-06,18
20190611T07-06,30
20190611T06-06,45
20190611T05-06,97
20190611T04-06,89
20190611T03-06,87
20190611T02-06,123
20190611T01-06,127
20190610T23-06,133
20190610T22-06,107
20190610T21-06,118
20190610T20-06,139
20190610T19-06,135
20190610T18-06,119
20190610T17-06,81
20190610T16-06,60
20190610T15-06,22
20190610T14-06,8
20190610T13-06,1
20190610T12-06,0
20190610T11-06,1
20190610T10-06,11
20190610T09-06,30
20190610T08-06,83
20190610T07-06,93
20190610T06-06,104
20190610T05-06,76
20190610T04-06,89
20190610T03-06,95
20190610T02-06,86
20190610T01-06,91
20190609T23-06,94
20190609T22-06,117
20190609T21-06,83
20190609T20-06,96
20190609T19-06,137
20190609T18-06,117
20190609T17-06,108
20190609T16-06,102
20190609T15-06,120
20190609T14-06,110
20190609T13-06,92
20190609T12-06,89
20190609T11-06,127
20190609T10-06,157
20190609T09-06,140
20190609T08-06,117
20190609T07-06,118
20190609T06-06,71
20190609T05-06,93
20190609T04-06,122
20190609T03-06,159
20190609T02-06,177
20190609T01-06,172
20190608T23-06,139
20190608T22-06,54
20190608T21-06,28
20190608T20-06,6
20190608T19-06,0
20190608T18-06,0
20190608T17-06,1
20190608T16-06,5
20190608T15-06,3
20190608T14-06,1
20190608T13-06,0
20190608T12-06,0
20190608T11-06,0
20190608T10-06,0
20190608T09-06,2
20190608T08-06,12
20190608T07-06,19
20190608T06-06,27
20190608T05-06,65
20190608T04-06,59
20190608T03-06,55
20190608T02-06,75
20190608T01-06,99
20190607T23-06,100
20190607T22-06,123
20190607T21-06,117
20190607T20-06,111
20190607T19-06,56
20190607T18-06,99
20190607T17-06,118
20190607T16-06,130
20190607T15-06,128
20190607T14-06,83
20190607T13-06,74
20190607T12-06,129
20190607T11-06,146
20190607T10-06,113
20190607T09-06,81
20190607T08-06,98
20190607T07-06,108
20190607T06-06,132
20190607T05-06,126
20190607T04-06,133
20190607T03-06,135
20190607T02-06,133
20190607T01-06,80
20190606T23-06,137
20190606T22-06,113
20190606T21-06,86
20190606T20-06,104
20190606T19-06,121
20190606T18-06,70
20190606T17-06,74
20190606T16-06,97
20190606T15-06,89
20190606T14-06,84
20190606T13-06,107
20190606T12-06,130
20190606T11-06,160
20190606T10-06,165
20190606T09-06,148
20190606T08-06,172
20190606T07-06,153
20190606T06-06,127
20190606T05-06,173
20190606T04-06,159
20190606T03-06,143
20190606T02-06,93
20190606T01-06,19
20190605T23-06,17
20190605T22-06,45
20190605T21-06,79
20190605T20-06,129
20190605T19-06,143
20190605T18-06,123
20190605T17-06,139
20190605T16-06,154
20190605T15-06,111
20190605T14-06,83
20190605T13-06,52
20190605T12-06,39
20190605T11-06,18
20190605T10-06,3
20190605T09-06,0
20190605T08-06,0
20190605T07-06,2
20190605T06-06,36
20190605T05-06,80
20190605T04-06,118
20190605T03-06,139
20190605T02-06,168
20190605T01-06,167
20190604T23-06,131
20190604T22-06,137
20190604T21-06,127
20190604T20-06,143
20190604T19-06,147
20190604T18-06,139
20190604T17-06,139
20190604T16-06,143
20190604T15-06,117
20190604T14-06,64
20190604T13-06,55
20190604T12-06,61
20190604T11-06,79
20190604T10-06,41
20190604T09-06,1
20190604T08-06,0
20190604T07-06,0
20190604T06-06,5
20190604T05-06,70
20190604T04-06,120
20190604T03-06,135
20190604T02-06,163
20190604T01-06,160
20190603T23-06,169
20190603T22-06,123
20190603T21-06,134
20190603T20-06,92
20190603T19-06,119
20190603T18-06,100
20190603T17-06,121
20190603T16-06,79
20190603T15-06,111
20190603T14-06,112
20190603T13-06,117
20190603T12-06,80
20190603T11-06,108
20190603T10-06,131
20190603T09-06,137
20190603T08-06,165
20190603T07-06,172
20190603T06-06,150
20190603T05-06,142
20190603T04-06,136
20190603T03-06,148
20190603T02-06,138
20190603T01-06,110
20190602T23-06,48
20190602T22-06,36
20190602T21-06,35
20190602T20-06,33
20190602T19-06,35
20190602T18-06,30
20190602T17-06,10
20190602T16-06,5
20190602T15-06,11
20190602T14-06,13
20190602T13-06,5
20190602T12-06,3
20190602T11-06,41
20190602T10-06,63
20190602T09-06,62
20190602T08-06,99
20190602T07-06,96
20190602T06-06,90
20190602T05-06,89
20190602T04-06,65
20190602T03-06,52
20190602T02-06,54
20190602T01-06,22
20190601T23-06,2
20190601T22-06,0
20190601T21-06,3
20190601T20-06,0
20190601T19-06,0
20190601T18-06,12
20190601T17-06,12
20190601T16-06,1
20190601T15-06,1
20190601T14-06,2
20190601T13-06,4
20190601T12-06,7
20190601T11-06,3
20190601T10-06,2
20190601T09-06,0
20190601T08-06,0
20190601T07-06,2
20190601T06-06,2
20190601T05-06,8
20190601T04-06,21
20190601T03-06,20
20190601T02-06,29
20190601T01-06,38
20190531T23-06,29
20190531T22-06,39
20190531T21-06,41
20190531T20-06,40
20190531T19-06,44
20190531T18-06,27
20190531T17-06,20
20190531T16-06,16
20190531T15-06,14
20190531T14-06,9
20190531T13-06,2
20190531T12-06,0
20190531T11-06,0
20190531T10-06,0
20190531T09-06,0
20190531T08-06,0
20190531T07-06,0
20190531T06-06,4
20190531T05-06,65
20190531T04-06,117
20190531T03-06,141
20190531T02-06,145
20190531T01-06,103
20190530T23-06,183
20190530T22-06,177
20190530T21-06,175
20190530T20-06,181
20190530T19-06,59
20190530T18-06,44
20190530T17-06,47
20190530T16-06,48
20190530T15-06,49
20190530T14-06,34
20190530T13-06,48
20190530T12-06,84
20190530T11-06,133
20190530T10-06,144
20190530T09-06,88
20190530T08-06,81
20190530T07-06,62
20190530T06-06,52
20190530T05-06,64
20190530T04-06,59
20190530T03-06,31
20190530T02-06,40
20190530T01-06,36
20190529T23-06,22
20190529T22-06,16
20190529T21-06,10
20190529T20-06,2
20190529T19-06,0
20190529T18-06,0
20190529T17-06,3
20190529T16-06,10
20190529T15-06,30
20190529T14-06,39
20190529T13-06,65
20190529T12-06,79
20190529T11-06,84
20190529T10-06,59
20190529T09-06,60
20190529T08-06,62
20190529T07-06,54
20190529T06-06,45
20190529T05-06,47
20190529T04-06,57
20190529T03-06,67
20190529T02-06,55
20190529T01-06,41
20190528T23-06,53
20190528T22-06,33
20190528T21-06,8
20190528T20-06,0
20190528T19-06,0
20190528T18-06,0
20190528T17-06,0
20190528T16-06,0
20190528T15-06,0
20190528T14-06,0
20190528T13-06,1
20190528T12-06,0
20190528T11-06,0
20190528T10-06,0
20190528T09-06,0
20190528T08-06,0
20190528T07-06,0
20190528T06-06,0
20190528T05-06,0
20190528T04-06,0
20190528T03-06,0
20190528T02-06,0
20190528T01-06,0
20190527T23-06,0
20190527T22-06,0
20190527T21-06,0
20190527T20-06,0
20190527T19-06,0
20190527T18-06,4
20190527T17-06,4
20190527T16-06,9
20190527T15-06,16
20190527T14-06,11
20190527T13-06,1
20190527T12-06,4
20190527T11-06,13
20190527T10-06,2
20190527T09-06,0
20190527T08-06,0
20190527T07-06,3
20190527T06-06,0
20190527T05-06,17
20190527T04-06,38
20190527T03-06,17
20190527T02-06,7
20190527T01-06,7
20190526T23-06,6
20190526T22-06,11
20190526T21-06,9
20190526T20-06,27
20190526T19-06,43
20190526T18-06,44
20190526T17-06,17
20190526T16-06,32
20190526T15-06,41
20190526T14-06,82
20190526T13-06,103
20190526T12-06,97
20190526T11-06,97
20190526T10-06,128
20190526T09-06,139
20190526T08-06,132
20190526T07-06,132
20190526T06-06,100
20190526T05-06,110
20190526T04-06,114
20190526T03-06,120
20190526T02-06,121
20190526T01-06,112
20190525T23-06,44
20190525T22-06,65
20190525T21-06,103
20190525T20-06,51
20190525T19-06,11
20190525T18-06,19
20190525T17-06,52
20190525T16-06,25
20190525T15-06,31
20190525T14-06,33
20190525T13-06,27
20190525T12-06,28
20190525T11-06,30
20190525T10-06,30
20190525T09-06,37
20190525T08-06,35
20190525T07-06,41
20190525T06-06,53
20190525T05-06,38
20190525T04-06,30
20190525T03-06,35
20190525T02-06,45
20190525T01-06,30
20190524T23-06,21
20190524T22-06,9
20190524T21-06,2
20190524T20-06,0
20190524T19-06,2
20190524T18-06,13
20190524T17-06,10
20190524T16-06,4
20190524T15-06,1
20190524T14-06,2
20190524T13-06,2
20190524T12-06,3
20190524T11-06,2
20190524T10-06,0
20190524T09-06,0
20190524T08-06,1
20190524T07-06,19
20190524T06-06,32
20190524T05-06,33
20190524T04-06,31
20190524T03-06,41
20190524T02-06,78
20190524T01-06,108
20190523T23-06,125
20190523T22-06,93
20190523T21-06,54
20190523T20-06,21
20190523T19-06,9
20190523T18-06,13
20190523T17-06,17
20190523T16-06,19
20190523T15-06,16
20190523T14-06,16
20190523T13-06,9
20190523T12-06,6
20190523T11-06,1
20190523T10-06,0
20190523T09-06,0
20190523T08-06,0
20190523T07-06,0
20190523T06-06,2
20190523T05-06,10
20190523T04-06,22
20190523T03-06,41
20190523T02-06,69
20190523T01-06,66
20190522T23-06,38
20190522T22-06,25
20190522T21-06,26
20190522T20-06,30
20190522T19-06,55
20190522T18-06,64
20190522T17-06,83
20190522T16-06,79
20190522T15-06,65
20190522T14-06,88
20190522T13-06,116
20190522T12-06,133
20190522T11-06,141
20190522T10-06,143
20190522T09-06,125
20190522T08-06,112
20190522T07-06,100
20190522T06-06,87
20190522T05-06,52
20190522T04-06,19
20190522T03-06,0
20190522T02-06,0
20190522T01-06,34
20190521T23-06,40
20190521T22-06,5
20190521T21-06,24
20190521T20-06,78
20190521T19-06,56
20190521T18-06,54
20190521T17-06,13
20190521T16-06,8
20190521T15-06,25
20190521T14-06,28
20190521T13-06,10
20190521T12-06,8
20190521T11-06,14
20190521T10-06,24
20190521T09-06,37
20190521T08-06,25
20190521T07-06,13
20190521T06-06,9
20190521T05-06,3
20190521T04-06,1
20190521T03-06,1
20190521T02-06,18
20190521T01-06,43
20190520T23-06,7
20190520T22-06,9
20190520T21-06,11
20190520T20-06,20
20190520T19-06,24
20190520T18-06,48
20190520T17-06,56
20190520T16-06,57
20190520T15-06,62
20190520T14-06,67
20190520T13-06,57
20190520T12-06,76
20190520T11-06,86
20190520T10-06,105
20190520T09-06,67
20190520T08-06,66
20190520T07-06,64
20190520T06-06,80
20190520T05-06,77
20190520T04-06,64
20190520T03-06,60
20190520T02-06,78
20190520T01-06,103
20190519T23-06,66
20190519T22-06,27
20190519T21-06,16
20190519T20-06,23
20190519T19-06,26
20190519T18-06,56
20190519T17-06,74
20190519T16-06,74
20190519T15-06,54
20190519T14-06,66
20190519T13-06,87
20190519T12-06,95
20190519T11-06,100
20190519T10-06,127
20190519T09-06,102
20190519T08-06,60
20190519T07-06,61
20190519T06-06,52
20190519T05-06,55
20190519T04-06,60
20190519T03-06,48
20190519T02-06,56
20190519T01-06,64
20190518T23-06,99
20190518T22-06,35
20190518T21-06,17
20190518T20-06,35
20190518T19-06,45
20190518T18-06,92
20190518T17-06,81
20190518T16-06,65
20190518T15-06,62
20190518T14-06,36
20190518T13-06,39
20190518T12-06,38
20190518T11-06,32
20190518T10-06,28
20190518T09-06,27
20190518T08-06,10
20190518T07-06,7
20190518T06-06,11
20190518T05-06,2
20190518T04-06,4
20190518T03-06,0
20190518T02-06,0
20190518T01-06,0
20190517T23-06,2
20190517T22-06,4
20190517T21-06,12
20190517T20-06,2
20190517T19-06,4
20190517T18-06,27
20190517T17-06,34
20190517T16-06,26
20190517T15-06,29
20190517T14-06,15
20190517T13-06,8
20190517T12-06,27
20190517T11-06,29
20190517T10-06,18
20190517T09-06,4
20190517T08-06,13
20190517T07-06,7
20190517T06-06,12
20190517T05-06,14
20190517T04-06,17
20190517T03-06,22
20190517T02-06,38
20190517T01-06,87
20190516T23-06,83
20190516T22-06,90
20190516T21-06,103
20190516T20-06,98
20190516T19-06,100
20190516T18-06,99
20190516T17-06,40
20190516T16-06,6
20190516T15-06,11
20190516T14-06,23
20190516T13-06,27
20190516T12-06,27
20190516T11-06,49
20190516T10-06,33
20190516T09-06,17
20190516T08-06,12
20190516T07-06,15
20190516T06-06,4
20190516T05-06,1
20190516T04-06,11
20190516T03-06,12
20190516T02-06,8
20190516T01-06,44
20190515T23-06,143
20190515T22-06,156
20190515T21-06,164
20190515T20-06,162
20190515T19-06,73
20190515T18-06,54
20190515T17-06,42
20190515T16-06,10
20190515T15-06,24
20190515T14-06,35
20190515T13-06,67
20190515T12-06,91
20190515T11-06,107
20190515T10-06,137
20190515T09-06,116
20190515T08-06,136
20190515T07-06,180
20190515T06-06,180
20190515T05-06,134
20190515T04-06,92
20190515T03-06,74
20190515T02-06,58
20190515T01-06,20
20190514T23-06,52
20190514T22-06,34
20190514T21-06,19
20190514T20-06,8
20190514T19-06,7
20190514T18-06,12
20190514T17-06,4
20190514T16-06,0
20190514T15-06,0
20190514T14-06,0
20190514T13-06,0
20190514T12-06,3
20190514T11-06,20
20190514T10-06,37
20190514T09-06,45
20190514T08-06,33
20190514T07-06,4
20190514T06-06,11
20190514T05-06,43
20190514T04-06,46
20190514T03-06,40
20190514T02-06,53
20190514T01-06,56
20190513T23-06,8
20190513T22-06,10
20190513T21-06,33
20190513T20-06,38
20190513T19-06,44
20190513T18-06,51
20190513T17-06,10
20190513T16-06,13
20190513T15-06,18
20190513T14-06,18
20190513T13-06,22
20190513T12-06,22
20190513T11-06,78
20190513T10-06,163
20190513T09-06,115
20190513T08-06,104
20190513T07-06,117
20190513T06-06,139
20190513T05-06,158
20190513T04-06,155
20190513T03-06,170
20190513T02-06,178
20190513T01-06,179
20190512T23-06,167
20190512T22-06,164
20190512T21-06,143
20190512T20-06,135
20190512T19-06,149
20190512T18-06,147
20190512T17-06,134
20190512T16-06,119
20190512T15-06,99
20190512T14-06,63
20190512T13-06,66
20190512T12-06,44
20190512T11-06,104
20190512T10-06,123
20190512T09-06,121
20190512T08-06,127
20190512T07-06,149
20190512T06-06,148
20190512T05-06,123
20190512T04-06,105
20190512T03-06,75
20190512T02-06,27
20190512T01-06,40
20190511T23-06,61
20190511T22-06,12
20190511T21-06,3
20190511T20-06,0
20190511T19-06,1
20190511T18-06,4
20190511T17-06,1
20190511T16-06,0
20190511T15-06,0
20190511T14-06,0
20190511T13-06,0
20190511T12-06,0
20190511T11-06,0
20190511T10-06,0
20190511T09-06,0
20190511T08-06,2
20190511T07-06,1
20190511T06-06,0
20190511T05-06,0
20190511T04-06,0
20190511T03-06,0
20190511T02-06,0
20190511T01-06,0
20190510T23-06,21
20190510T22-06,28
20190510T21-06,40
20190510T20-06,104
20190510T19-06,130
20190510T18-06,125
20190510T17-06,158
20190510T16-06,172
20190510T15-06,176
20190510T14-06,180
20190510T13-06,177
20190510T12-06,179
20190510T11-06,180
20190510T10-06,179
20190510T09-06,174
20190510T08-06,160
20190510T07-06,181
20190510T06-06,177
20190510T05-06,152
20190510T04-06,83
20190510T03-06,44
20190510T02-06,51
20190510T01-06,66
20190509T23-06,17
20190509T22-06,8
20190509T21-06,0
20190509T20-06,0
20190509T19-06,1
20190509T18-06,1
20190509T17-06,5
20190509T16-06,4
20190509T15-06,7
20190509T14-06,12
20190509T13-06,6
20190509T12-06,0
20190509T11-06,0
20190509T10-06,0
20190509T09-06,0
20190509T08-06,0
20190509T07-06,0
20190509T06-06,0
20190509T05-06,0
20190509T04-06,0
20190509T03-06,5
20190509T02-06,18
20190509T01-06,31
20190508T23-06,2
20190508T22-06,0
20190508T21-06,1
20190508T20-06,1
20190508T19-06,25
20190508T18-06,28
20190508T17-06,16
20190508T16-06,7
20190508T15-06,1
20190508T14-06,0
20190508T13-06,0
20190508T12-06,0
20190508T11-06,0
20190508T10-06,0
20190508T09-06,0
20190508T08-06,9
20190508T07-06,4
20190508T06-06,3
20190508T05-06,16
20190508T04-06,19
20190508T03-06,14
20190508T02-06,9
20190508T01-06,28
20190507T23-06,57
20190507T22-06,70
20190507T21-06,58
20190507T20-06,48
20190507T19-06,69
20190507T18-06,64
20190507T17-06,35
20190507T16-06,18
20190507T15-06,10
20190507T14-06,0
20190507T13-06,4
20190507T12-06,6
20190507T11-06,0
20190507T10-06,0
20190507T09-06,6
20190507T08-06,13
20190507T07-06,13
20190507T06-06,7
20190507T05-06,3
20190507T04-06,22
20190507T03-06,34
20190507T02-06,67
20190507T01-06,82
20190506T23-06,43
20190506T22-06,33
20190506T21-06,17
20190506T20-06,5
20190506T19-06,3
20190506T18-06,6
20190506T17-06,11
20190506T16-06,12
20190506T15-06,6
20190506T14-06,6
20190506T13-06,4
20190506T12-06,6
20190506T11-06,4
20190506T10-06,3
20190506T09-06,5
20190506T08-06,3
20190506T07-06,3
20190506T06-06,1
20190506T05-06,7
20190506T04-06,1
20190506T03-06,0
20190506T02-06,1
20190506T01-06,0
20190505T23-06,0
20190505T22-06,0
20190505T21-06,0
20190505T20-06,0
20190505T19-06,0
20190505T18-06,0
20190505T17-06,0
20190505T16-06,0
20190505T15-06,3
20190505T14-06,4
20190505T13-06,4
20190505T12-06,0
20190505T11-06,0
20190505T10-06,0
20190505T09-06,0
20190505T08-06,8
20190505T07-06,26
20190505T06-06,23
20190505T05-06,35
20190505T04-06,51
20190505T03-06,48
20190505T02-06,49
20190505T01-06,65
20190504T23-06,121
20190504T22-06,148
20190504T21-06,156
20190504T20-06,156
20190504T19-06,153
20190504T18-06,135
20190504T17-06,116
20190504T16-06,73
20190504T15-06,5
20190504T14-06,1
20190504T13-06,0
20190504T12-06,12
20190504T11-06,29
20190504T10-06,27
20190504T09-06,10
20190504T08-06,1
20190504T07-06,0
20190504T06-06,0
20190504T05-06,1
20190504T04-06,28
20190504T03-06,85
20190504T02-06,120
20190504T01-06,136
20190503T23-06,156
20190503T22-06,162
20190503T21-06,99
20190503T20-06,50
20190503T19-06,84
20190503T18-06,93
20190503T17-06,133
20190503T16-06,126
20190503T15-06,107
20190503T14-06,127
20190503T13-06,143
20190503T12-06,171
20190503T11-06,180
20190503T10-06,183
20190503T09-06,174
20190503T08-06,179
20190503T07-06,183
20190503T06-06,180
20190503T05-06,182
20190503T04-06,176
20190503T03-06,172
20190503T02-06,165
20190503T01-06,152
20190502T23-06,132
20190502T22-06,51
20190502T21-06,1
20190502T20-06,15
20190502T19-06,8
20190502T18-06,2
20190502T17-06,10
20190502T16-06,26
20190502T15-06,20
20190502T14-06,27
20190502T13-06,33
20190502T12-06,33
20190502T11-06,22
20190502T10-06,35
20190502T09-06,43
20190502T08-06,117
20190502T07-06,160
20190502T06-06,174
20190502T05-06,174
20190502T04-06,163
20190502T03-06,153
20190502T02-06,162
20190502T01-06,175
