,coal,natural gas,nuclear,petroleum,other,solar,hydro
20180815T23Z,2001,2934,3561,0.0,1306,287,65
20180815T22Z,2005,2950,3564,0.0,1304,614,84
20180815T21Z,1990,2953,3569,0.0,1300,931,85
20180815T20Z,1943,2942,3572,0.0,1294,1195,74
20180815T19Z,1925,2852,3572,0.0,1297,1381,64
20180815T18Z,1924,2506,3573,0.0,1299,1464,53
20180815T17Z,1753,2362,3575,0.0,1306,1516,40
20180815T16Z,1378,2254,3575,0.0,1307,1470,50
20180815T15Z,1038,2273,3582,0.0,1298,1278,37
20180815T14Z,656,2075,3580,0.0,1247,958,25
20180815T13Z,464,1942,3577,-1.0,1231,538,32
20180815T12Z,425,1963,3579,-1.0,1225,140,32
20180815T11Z,431,1992,3579,-1.0,1235,0,34
20180815T10Z,428,2009,3581,0.0,1228,0,32
20180815T09Z,426,1998,3580,0.0,1206,0,31
20180815T08Z,428,1890,3578,-1.0,1194,0,36
20180815T07Z,428,1962,3574,-1.0,1203,0,32
20180815T06Z,488,1856,3576,-1.0,1164,0,30
20180815T05Z,497,1860,3574,-1.0,1198,0,37
20180815T04Z,672,2078,3576,0.0,1213,0,31
20180815T03Z,999,2349,3569,0.0,1247,0,43
20180815T02Z,1236,2374,3568,0.0,1287,0,66
20180815T01Z,1586,2465,3564,0.0,1309,0,69
20180815T00Z,1868,2577,3563,0.0,1283,82,60
20180814T23Z,1993,2614,3564,0.0,1282,289,56
20180814T22Z,1992,2619,3565,0.0,1278,582,65
20180814T21Z,2025,2612,3570,4.0,1282,784,52
20180814T20Z,1924,2620,3574,30.0,1280,997,28
20180814T19Z,1846,2574,3578,21.0,1271,1071,20
20180814T18Z,1844,2495,3579,0.0,1277,1182,30
20180814T17Z,1658,2380,3584,0.0,1280,1296,32
20180814T16Z,1423,2290,3583,0.0,1277,1383,31
20180814T15Z,1111,2223,3586,0.0,1285,1128,32
20180814T14Z,835,1948,3586,-1.0,1203,845,30
20180814T13Z,693,1795,3585,-1.0,1170,503,32
20180814T12Z,690,1771,3585,-1.0,1165,143,31
20180814T11Z,692,1815,3585,0.0,1159,0,31
20180814T10Z,460,1761,3582,0.0,1028,0,31
20180814T09Z,416,1329,3584,-1.0,932,0,31
20180814T08Z,415,1481,3581,-1.0,987,0,32
20180814T07Z,416,1744,3586,-1.0,1140,0,31
20180814T06Z,594,1817,3585,-1.0,1176,0,32
20180814T05Z,881,2024,3579,0.0,1194,0,32
20180814T04Z,927,2166,3577,0.0,1209,0,53
20180814T03Z,1152,2139,3577,0.0,1262,0,53
20180814T02Z,1452,2247,3572,0.0,1299,0,73
20180814T01Z,1830,2382,3573,0.0,1300,0,86
20180814T00Z,1950,2562,3572,0.0,1273,110,86
20180813T23Z,1982,2613,3573,0.0,1275,479,85
20180813T22Z,1966,2620,3567,0.0,1272,828,87
20180813T21Z,1963,2624,3575,0.0,1270,1046,86
20180813T20Z,1889,2560,3575,0.0,1268,1158,86
20180813T19Z,1718,2376,3574,0.0,1273,1180,86
20180813T18Z,1242,2338,3572,0.0,1270,1139,87
20180813T17Z,1172,2319,3581,0.0,1268,991,59
20180813T16Z,1065,2341,3588,0.0,1254,846,21
20180813T15Z,877,2175,3587,0.0,1206,679,21
20180813T14Z,582,2074,3587,0.0,1207,472,28
20180813T13Z,484,1841,3588,0.0,1174,279,14
20180813T12Z,445,1849,3586,-1.0,1156,84,23
20180813T11Z,433,1855,3584,-1.0,1173,0,19
20180813T10Z,432,1854,3571,-1.0,1169,0,11
20180813T09Z,430,1798,3596,0.0,1147,0,9
20180813T08Z,430,1724,3583,-1.0,1131,0,17
20180813T07Z,427,1745,3578,-1.0,1126,0,40
20180813T06Z,430,1869,3580,0.0,1176,0,41
20180813T05Z,435,2255,3582,-1.0,1209,0,41
20180813T04Z,559,2365,3582,0.0,1254,0,40
20180813T03Z,886,2459,3582,0.0,1199,0,41
20180813T02Z,1290,2593,3582,0.0,1197,0,32
20180813T01Z,1562,2698,3579,0.0,1202,0,10
20180813T00Z,1668,2816,3576,0.0,1186,73,16
20180812T23Z,1816,2813,3571,0.0,1180,223,39
20180812T22Z,1841,2793,3569,0.0,1181,440,71
20180812T21Z,1884,2730,3571,0.0,1182,558,70
20180812T20Z,1942,2512,3570,0.0,1197,776,71
20180812T19Z,1852,2364,3571,0.0,1189,1053,58
20180812T18Z,1374,2363,3570,-1.0,1152,1221,10
20180812T17Z,899,2209,3576,-1.0,1136,1352,11
20180812T16Z,583,2197,3576,-1.0,1131,1401,9
20180812T15Z,462,2071,3584,-1.0,1130,1246,9
20180812T14Z,430,1885,3579,-2.0,1133,929,9
20180812T13Z,432,1823,3579,0.0,1130,521,8
20180812T12Z,433,1803,3576,0.0,1124,158,8
20180812T11Z,432,1767,3573,0.0,1145,0,18
20180812T10Z,432,1752,3572,0.0,1137,0,17
20180812T09Z,441,1747,3572,0.0,1130,0,12
20180812T08Z,421,1619,3569,0.0,1100,0,17
20180812T07Z,420,1669,3567,0.0,1127,0,23
20180812T06Z,420,1819,3555,0.0,1159,0,16
20180812T05Z,428,1934,3550,0.0,1164,0,12
20180812T04Z,560,2107,3547,0.0,1168,0,17
20180812T03Z,1033,2164,3546,0.0,1215,0,23
20180812T02Z,1673,2288,3544,0.0,1202,0,67
20180812T01Z,1703,2341,3539,0.0,1208,0,75
20180812T00Z,1868,2318,3546,0.0,1190,93,76
20180811T23Z,1851,2475,3534,0.0,1190,371,77
20180811T22Z,1896,2549,3539,0.0,1194,508,77
20180811T21Z,1926,2522,3559,0.0,1194,762,53
20180811T20Z,1903,2405,3557,0.0,1198,1028,20
20180811T19Z,1866,2404,3560,0.0,1200,1221,12
20180811T18Z,1832,2302,3564,0.0,1196,1261,13
20180811T17Z,1449,2206,3571,0.0,1198,1293,11
20180811T16Z,1021,2102,3575,0.0,1203,1346,12
20180811T15Z,850,1874,3578,0.0,1198,1240,12
20180811T14Z,503,1835,3575,0.0,1143,920,12
20180811T13Z,456,1845,3581,0.0,1144,505,11
20180811T12Z,425,1862,3578,0.0,1140,142,12
20180811T11Z,431,1845,3574,0.0,1154,0,13
20180811T10Z,435,1771,3576,0.0,1130,0,23
20180811T09Z,434,1802,3569,0.0,1148,0,18
20180811T08Z,432,1791,3570,0.0,1147,0,19
20180811T07Z,435,1804,3568,-1.0,1151,0,21
20180811T06Z,457,1762,3566,-3.0,1128,0,43
20180811T05Z,692,1972,3560,-2.0,1207,0,48
20180811T04Z,895,2069,3558,0.0,1222,0,30
20180811T03Z,1202,2154,3537,0.0,1287,0,23
20180811T02Z,1900,2263,3528,0.0,1291,0,23
20180811T01Z,2186,2448,3524,0.0,1311,0,44
20180811T00Z,2229,2478,3557,0.0,1282,113,69
20180810T23Z,2262,2603,3555,0.0,1284,419,76
20180810T22Z,2298,2598,3559,0.0,1284,729,76
20180810T21Z,2337,2598,3562,0.0,1283,852,75
20180810T20Z,2346,2596,3559,0.0,1280,985,76
20180810T19Z,2321,2543,3560,0.0,1279,1118,84
20180810T18Z,2197,2427,3563,0.0,1281,1255,75
20180810T17Z,1632,2307,3568,0.0,1284,1374,47
20180810T16Z,1156,2204,3572,0.0,1282,1427,55
20180810T15Z,841,2204,3572,0.0,1283,1283,51
20180810T14Z,721,1953,3576,0.0,1277,996,47
20180810T13Z,688,1764,3578,0.0,1264,597,53
20180810T12Z,559,1798,3577,0.0,1249,171,33
20180810T11Z,496,1853,3573,0.0,1235,0,30
20180810T10Z,502,1856,3573,0.0,1230,0,32
20180810T09Z,502,1831,3566,-1.0,1226,0,31
20180810T08Z,500,1826,3568,-2.0,1230,0,31
20180810T07Z,501,1786,3564,-2.0,1217,0,32
20180810T06Z,538,1740,3562,-1.0,1261,0,32
20180810T05Z,867,1765,3563,0.0,1280,0,31
20180810T04Z,1025,2237,3562,0.0,1301,0,35
20180810T03Z,1197,2438,3567,0.0,1311,0,30
20180810T02Z,1809,2457,3565,0.0,1310,0,31
20180810T01Z,2036,2584,3564,0.0,1312,0,35
20180810T00Z,2285,2675,3556,0.0,1280,116,83
20180809T23Z,2414,2791,3557,0.0,1285,434,83
20180809T22Z,2412,2796,3555,0.0,1282,875,84
20180809T21Z,2409,2743,3558,0.0,1276,1175,83
20180809T20Z,2395,2647,3566,0.0,1266,1219,84
20180809T19Z,2261,2602,3563,0.0,1278,1390,86
20180809T18Z,1918,2189,3569,0.0,1282,1471,58
20180809T17Z,1440,1762,3567,0.0,1284,1551,26
20180809T16Z,1100,1509,3577,0.0,1268,1509,20
20180809T15Z,977,1467,3572,0.0,1256,1311,20
20180809T14Z,711,1485,3580,0.0,1252,1032,18
20180809T13Z,491,1500,3586,0.0,1145,591,17
20180809T12Z,483,1540,3583,0.0,1109,161,22
20180809T11Z,486,1553,3582,0.0,1096,0,23
20180809T10Z,486,1506,3575,-1.0,1041,0,31
20180809T09Z,488,1260,3578,-2.0,974,0,29
20180809T08Z,486,1317,3578,-1.0,1069,0,31
20180809T07Z,485,1482,3572,-1.0,1196,0,28
20180809T06Z,486,1891,3571,-3.0,1234,0,29
20180809T05Z,484,2079,3575,-8.0,1238,0,33
20180809T04Z,523,2119,3572,0.0,1239,0,44
20180809T03Z,829,2114,3573,0.0,1237,0,80
20180809T02Z,1064,2227,3573,-6.0,1254,0,81
20180809T01Z,1439,2353,3570,0.0,1305,0,81
20180809T00Z,1674,2663,3569,0.0,1284,73,82
20180808T23Z,2133,2687,3556,0.0,1278,271,81
20180808T22Z,2316,2625,3564,0.0,1363,573,82
20180808T21Z,2306,2701,3568,0.0,1369,1030,81
20180808T20Z,2191,2582,3567,0.0,1374,1397,81
20180808T19Z,2291,2356,3568,0.0,1373,1475,81
20180808T18Z,2150,2342,3576,0.0,1371,1551,54
20180808T17Z,1812,2250,3582,0.0,1338,1587,53
20180808T16Z,1361,2235,3566,33.0,1289,1509,55
20180808T15Z,922,2194,3574,70.0,1231,1322,61
20180808T14Z,691,2136,3573,0.0,1231,993,43
20180808T13Z,674,2010,3579,0.0,1205,566,27
20180808T12Z,633,1936,3578,0.0,1222,163,28
20180808T11Z,610,1976,3580,0.0,1244,0,26
20180808T10Z,613,1980,3578,0.0,1191,0,29
20180808T09Z,616,1966,3577,0.0,1164,0,27
20180808T08Z,615,1959,3576,0.0,1167,0,28
20180808T07Z,610,1936,3574,0.0,1235,0,30
20180808T06Z,614,1942,3570,0.0,1248,0,27
20180808T05Z,617,2034,3581,0.0,1237,0,28
20180808T04Z,773,2003,3566,0.0,1232,0,25
20180808T03Z,1179,2148,3563,0.0,1319,0,42
20180808T02Z,1458,2287,3565,0.0,1331,0,81
20180808T01Z,1792,2486,3559,0.0,1329,0,80
20180808T00Z,2290,2495,3559,0.0,1285,86,79
20180807T23Z,2585,2542,3555,0.0,1295,380,81
20180807T22Z,2622,2529,3554,0.0,1303,937,82
20180807T21Z,2612,2527,3547,0.0,1306,1045,80
20180807T20Z,2310,2559,3551,0.0,1299,1321,80
20180807T19Z,2143,2473,3551,0.0,1299,1398,82
20180807T18Z,1751,2442,3550,0.0,1299,1446,64
20180807T17Z,1533,2443,3548,0.0,1269,1546,64
20180807T16Z,1195,2458,3566,0.0,1240,1511,64
20180807T15Z,952,2115,3571,0.0,1233,1322,54
20180807T14Z,772,1719,3573,0.0,1198,966,30
20180807T13Z,612,1692,3573,0.0,1187,528,17
20180807T12Z,615,1766,3573,0.0,1199,177,18
20180807T11Z,613,1752,3574,0.0,1186,0,19
20180807T10Z,614,1820,3584,0.0,1138,0,22
20180807T09Z,613,1607,3583,0.0,1069,0,32
20180807T08Z,611,1658,3574,0.0,1102,0,19
20180807T07Z,607,1818,3571,0.0,1154,0,21
20180807T06Z,611,1831,3576,0.0,1174,0,19
20180807T05Z,606,1870,3575,-6.0,1234,0,21
20180807T04Z,766,2008,3575,0.0,1232,0,57
20180807T03Z,1068,2326,3572,0.0,1254,0,61
20180807T02Z,1329,2478,3571,0.0,1285,0,59
20180807T01Z,1447,2552,3570,0.0,1319,0,79
20180807T00Z,1618,2581,3574,0.0,1300,47,81
20180806T23Z,1949,2576,3573,0.0,1301,271,84
20180806T22Z,1712,2834,3566,0.0,1307,588,81
20180806T21Z,1535,2855,3558,0.0,1301,976,84
20180806T20Z,1571,3046,3562,0.0,1284,1321,82
20180806T19Z,1774,2845,3560,-2.0,1274,1361,82
20180806T18Z,2005,2354,3565,0.0,1301,1278,74
20180806T17Z,1683,2229,3562,0.0,1304,1395,76
20180806T16Z,1069,2231,3564,0.0,1303,1448,68
20180806T15Z,771,2172,3568,0.0,1305,1308,42
20180806T14Z,656,1992,3575,0.0,1302,1020,19
20180806T13Z,620,1915,3575,-1.0,1234,602,21
20180806T12Z,555,1970,3576,0.0,1211,178,22
20180806T11Z,528,1926,3580,0.0,1218,0,23
20180806T10Z,529,1767,3579,0.0,1039,0,23
20180806T09Z,528,1456,3582,0.0,951,0,22
20180806T08Z,526,1459,3577,-1.0,963,0,23
20180806T07Z,523,1568,3577,0.0,997,0,23
20180806T06Z,521,1707,3574,0.0,1033,0,23
20180806T05Z,521,1942,3569,0.0,1032,0,28
20180806T04Z,606,2054,3571,0.0,1213,0,75
20180806T03Z,943,2101,3570,0.0,1290,0,77
20180806T02Z,1278,2202,3566,0.0,1298,0,82
20180806T01Z,1396,2457,3564,0.0,1304,0,86
20180806T00Z,1695,2513,3573,0.0,1271,124,83
20180805T23Z,1806,2573,3574,0.0,1256,357,32
20180805T22Z,1588,2626,3572,0.0,1262,537,20
20180805T21Z,1670,2658,3572,0.0,1265,658,25
20180805T20Z,1645,2646,3568,0.0,1260,879,21
20180805T19Z,1327,2551,3571,0.0,1257,1126,21
20180805T18Z,676,2289,3570,0.0,1251,1289,20
20180805T17Z,415,2188,3570,0.0,1249,1272,24
20180805T16Z,411,2177,3578,0.0,1249,1292,22
20180805T15Z,403,2010,3580,-1.0,1235,1211,47
20180805T14Z,404,1771,3579,-1.0,1141,876,75
20180805T13Z,404,1512,3580,-1.0,1000,463,75
20180805T12Z,402,1171,3581,0.0,845,145,78
20180805T11Z,410,1108,3582,0.0,859,0,81
20180805T10Z,409,1082,3582,-1.0,847,0,76
20180805T09Z,407,1088,3582,-1.0,872,0,78
20180805T08Z,406,1225,3582,0.0,930,0,85
20180805T07Z,410,1587,3580,-1.0,1076,0,81
20180805T06Z,403,1862,3578,-1.0,1198,0,81
20180805T05Z,413,2066,3577,0.0,1220,0,83
20180805T04Z,411,2140,3575,0.0,1252,0,82
20180805T03Z,545,2081,3573,0.0,1279,0,84
20180805T02Z,634,2320,3572,0.0,1284,0,81
20180805T01Z,893,2503,3571,0.0,1273,0,77
20180805T00Z,1011,2623,3573,0.0,1234,116,83
20180804T23Z,1102,2675,3575,0.0,1239,398,84
20180804T22Z,1087,2669,3578,0.0,1238,692,83
20180804T21Z,993,2666,3577,0.0,1230,924,83
20180804T20Z,829,2670,3579,0.0,1223,976,85
20180804T19Z,788,2613,3584,0.0,1233,1061,84
20180804T18Z,715,2278,3588,0.0,1245,1105,83
20180804T17Z,496,2082,3585,0.0,1206,1144,82
20180804T16Z,457,1848,3586,0.0,1178,1050,78
20180804T15Z,459,1825,3585,-1.0,1162,807,81
20180804T14Z,463,1806,3584,-1.0,1093,583,82
20180804T13Z,458,1758,3585,-1.0,1017,351,82
20180804T12Z,460,1509,3583,0.0,914,115,81
20180804T11Z,460,1371,3583,0.0,897,0,80
20180804T10Z,462,1230,3585,-1.0,857,0,78
20180804T09Z,458,1081,3586,-1.0,837,0,84
20180804T08Z,452,1234,3586,-1.0,880,0,74
20180804T07Z,460,1520,3584,0.0,972,0,77
20180804T06Z,466,1592,3582,-1.0,960,0,78
20180804T05Z,453,1351,3582,0.0,886,0,75
20180804T04Z,464,1719,3581,0.0,1028,0,61
20180804T03Z,460,2102,3580,0.0,1190,0,62
20180804T02Z,457,2209,3583,0.0,1243,0,63
20180804T01Z,467,2254,3580,0.0,1219,0,66
20180804T00Z,460,2175,3585,0.0,1167,84,73
20180803T23Z,461,2278,3582,0.0,1180,284,81
20180803T22Z,460,2290,3583,0.0,1223,458,81
20180803T21Z,465,2254,3587,0.0,1236,537,84
20180803T20Z,461,2329,3587,0.0,1260,416,84
20180803T19Z,460,2335,3588,0.0,1257,535,83
20180803T18Z,460,2291,3586,0.0,1251,796,84
20180803T17Z,500,2294,3585,0.0,1252,791,81
20180803T16Z,595,2230,3587,0.0,1176,655,86
20180803T15Z,589,2176,3585,0.0,1167,516,83
20180803T14Z,565,2178,3584,0.0,1190,320,83
20180803T13Z,487,2198,3583,0.0,1190,207,84
20180803T12Z,439,2219,3581,-1.0,1179,86,86
20180803T11Z,424,2218,3586,-1.0,1167,0,87
20180803T10Z,418,1878,3583,0.0,958,0,82
20180803T09Z,421,1501,3583,-1.0,860,0,84
20180803T08Z,420,1494,3587,-1.0,867,0,88
20180803T07Z,421,1662,3586,0.0,958,0,86
20180803T06Z,419,1926,3585,-1.0,1132,0,92
20180803T05Z,418,1926,3577,-1.0,1137,0,79
20180803T04Z,426,2021,3578,0.0,1187,0,87
20180803T03Z,440,2315,3572,0.0,1263,0,85
20180803T02Z,722,2306,3572,0.0,1273,0,89
20180803T01Z,864,2408,3574,0.0,1276,0,86
20180803T00Z,918,2366,3568,0.0,1250,59,98
20180802T23Z,972,2413,3573,0.0,1251,161,80
20180802T22Z,1086,2380,3577,0.0,1251,238,88
20180802T21Z,1397,2207,3582,0.0,1242,268,85
20180802T20Z,1705,2375,3576,0.0,1244,420,89
20180802T19Z,1661,2460,3571,0.0,1247,492,82
20180802T18Z,1666,2440,3570,0.0,1246,799,87
20180802T17Z,1640,2415,3573,0.0,1249,1117,59
20180802T16Z,1508,2364,3577,0.0,1251,1069,57
20180802T15Z,1430,2388,3575,0.0,1245,843,56
20180802T14Z,1213,2263,3578,-1.0,1234,627,61
20180802T13Z,975,2161,3577,-1.0,1225,422,55
20180802T12Z,975,2135,3578,-1.0,1170,140,58
20180802T11Z,944,2160,3576,0.0,1168,0,60
20180802T10Z,659,2165,3576,0.0,1139,0,30
20180802T09Z,444,1987,3577,-1.0,1043,0,24
20180802T08Z,430,1746,3579,-1.0,968,0,24
20180802T07Z,421,1570,3578,0.0,925,0,13
20180802T06Z,422,1656,3576,-1.0,960,0,21
20180802T05Z,431,1817,3577,0.0,1017,0,25
20180802T04Z,564,2017,3573,0.0,1157,0,28
20180802T03Z,895,2127,3570,0.0,1245,0,22
20180802T02Z,1134,2341,3569,0.0,1264,0,29
20180802T01Z,1290,2468,3568,0.0,1263,0,33
20180802T00Z,1383,2441,3565,0.0,1237,117,55
20180801T23Z,1639,2388,3569,0.0,1235,398,92
20180801T22Z,1645,2415,3570,0.0,1237,575,80
20180801T21Z,1585,2450,3580,0.0,1236,768,84
20180801T20Z,1702,2425,3573,0.0,1229,815,77
20180801T19Z,1920,2426,3579,0.0,1235,1043,81
20180801T18Z,1770,2431,3577,0.0,1260,1044,54
20180801T17Z,1493,2379,3579,0.0,1285,1101,57
20180801T16Z,1214,2327,3582,0.0,1281,1119,53
20180801T15Z,1051,2362,3583,0.0,1268,1048,58
20180801T14Z,994,2318,3587,0.0,1270,860,51
20180801T13Z,981,2342,3582,0.0,1254,548,55
20180801T12Z,979,2348,3585,0.0,1162,181,51
20180801T11Z,898,2290,3584,0.0,1128,0,32
20180801T10Z,628,2178,3581,0.0,1141,0,23
20180801T09Z,428,2187,3584,0.0,1129,0,16
20180801T08Z,429,2151,3580,0.0,1115,0,16
20180801T07Z,427,2110,3583,-1.0,1194,0,4
20180801T06Z,428,2280,3582,-4.0,1219,0,5
20180801T05Z,469,2241,3581,0.0,1201,0,9
20180801T04Z,671,2224,3579,0.0,1219,0,24
20180801T03Z,904,2390,3576,0.0,1311,0,26
20180801T02Z,1118,2435,3581,0.0,1320,0,33
20180801T01Z,1226,2496,3580,0.0,1323,0,67
20180801T00Z,1503,2659,3571,0.0,1306,90,84
20180731T23Z,1906,2668,3568,0.0,1303,279,88
20180731T22Z,1933,2594,3574,0.0,1301,576,87
20180731T21Z,1913,2436,3573,0.0,1305,853,88
20180731T20Z,1833,2459,3577,0.0,1297,1017,72
20180731T19Z,1780,2446,3576,0.0,1297,1101,22
20180731T18Z,1636,2397,3583,0.0,1304,1075,17
20180731T17Z,1517,2405,3582,0.0,1302,909,18
20180731T16Z,1428,2421,3587,0.0,1303,654,14
20180731T15Z,1103,2390,3584,0.0,1272,631,16
20180731T14Z,976,2224,3588,0.0,1216,547,16
20180731T13Z,973,2126,3587,0.0,1193,266,17
20180731T12Z,974,2135,3588,-1.0,1189,96,17
20180731T11Z,731,2143,3584,-2.0,1233,0,17
20180731T10Z,473,2104,3586,0.0,1167,0,22
20180731T09Z,419,2058,3586,-1.0,1142,0,11
20180731T08Z,416,2083,3587,-1.0,1156,0,12
20180731T07Z,416,2094,3582,0.0,1147,0,20
20180731T06Z,418,2032,3588,-2.0,1225,0,19
20180731T05Z,428,2176,3584,0.0,1221,0,11
20180731T04Z,715,2101,3587,0.0,1285,0,15
20180731T03Z,1041,2383,3587,0.0,1320,0,22
20180731T02Z,1208,2373,3583,0.0,1321,0,12
20180731T01Z,1391,2330,3585,0.0,1324,0,11
20180731T00Z,1553,2440,3585,0.0,1305,76,29
20180730T23Z,1614,2474,3583,0.0,1304,154,79
20180730T22Z,1665,2460,3581,0.0,1305,266,79
20180730T21Z,1658,2394,3582,0.0,1298,459,81
20180730T20Z,1628,2364,3579,0.0,1301,670,73
20180730T19Z,1489,2311,3585,0.0,1297,866,27
20180730T18Z,1469,2343,3581,0.0,1302,862,26
20180730T17Z,1414,2347,3581,0.0,1305,892,25
20180730T16Z,1258,2339,3588,0.0,1304,811,18
20180730T15Z,1042,2205,3592,0.0,1303,649,16
20180730T14Z,976,2108,3588,0.0,1293,473,14
20180730T13Z,847,1848,3587,0.0,1275,254,16
20180730T12Z,570,1799,3586,0.0,1268,101,19
20180730T11Z,520,1813,3583,0.0,1236,0,25
20180730T10Z,465,1789,3586,0.0,1229,0,24
20180730T09Z,388,1739,3583,-1.0,1205,0,29
20180730T08Z,357,1691,3586,-1.0,1196,0,16
20180730T07Z,358,1764,3584,0.0,1231,0,17
20180730T06Z,356,1829,3583,-3.0,1237,0,18
20180730T05Z,356,1817,3585,-1.0,1239,0,24
20180730T04Z,383,1842,3583,0.0,1297,0,15
20180730T03Z,464,2263,3583,0.0,1294,0,12
20180730T02Z,641,2412,3581,0.0,1303,0,25
20180730T01Z,780,2601,3584,0.0,1302,0,38
20180730T00Z,1074,2658,3581,0.0,1274,56,79
20180729T23Z,1449,2658,3573,0.0,1261,115,74
20180729T22Z,1386,2660,3574,0.0,1266,206,79
20180729T21Z,1223,2658,3574,0.0,1269,435,75
20180729T20Z,1059,2691,3575,0.0,1270,845,44
20180729T19Z,870,2596,3578,0.0,1259,1002,11
20180729T18Z,767,2532,3580,0.0,1259,1087,6
20180729T17Z,592,2462,3580,0.0,1262,1119,10
20180729T16Z,449,2041,3585,0.0,1267,1119,6
20180729T15Z,390,1644,3585,0.0,1252,955,7
20180729T14Z,393,1518,3585,0.0,1130,561,8
20180729T13Z,433,1532,3583,0.0,1101,324,8
20180729T12Z,363,1413,3584,0.0,1042,93,12
20180729T11Z,363,1413,3586,-1.0,1081,0,17
20180729T10Z,360,1497,3585,-2.0,1103,0,9
20180729T09Z,362,1491,3584,0.0,1107,0,6
20180729T08Z,365,1554,3586,-1.0,1138,0,19
20180729T07Z,360,1562,3583,-1.0,1136,0,9
20180729T06Z,362,1559,3587,-1.0,1168,0,7
20180729T05Z,365,1594,3578,0.0,1187,0,12
20180729T04Z,475,2115,3582,0.0,1206,0,11
20180729T03Z,744,2409,3583,0.0,1208,0,8
20180729T02Z,906,2345,3580,-7.0,1253,0,9
20180729T01Z,1103,2572,3575,0.0,1261,0,36
20180729T00Z,1497,2615,3570,0.0,1245,119,73
20180728T23Z,1604,2616,3571,0.0,1254,301,75
20180728T22Z,1583,2613,3571,0.0,1274,602,76
20180728T21Z,1521,2572,3573,0.0,1268,839,72
20180728T20Z,1392,2542,3573,0.0,1271,966,37
20180728T19Z,1346,2329,3576,0.0,1265,1122,12
20180728T18Z,1134,2204,3575,0.0,1255,1307,12
20180728T17Z,691,2448,3581,0.0,1263,1349,12
20180728T16Z,362,2323,3582,0.0,1271,1311,11
20180728T15Z,360,2174,3586,0.0,1263,1028,12
20180728T14Z,361,2263,3586,0.0,1190,595,12
20180728T13Z,362,2142,3584,0.0,1071,294,20
20180728T12Z,361,1878,3582,0.0,1014,109,21
20180728T11Z,360,1911,3585,0.0,1036,0,19
20180728T10Z,360,1821,3584,0.0,1003,0,21
20180728T09Z,360,1897,3579,0.0,968,0,20
20180728T08Z,353,1852,3583,0.0,1009,0,20
20180728T07Z,368,1970,3580,0.0,1093,0,21
20180728T06Z,358,2079,3583,0.0,1115,0,21
20180728T05Z,356,2049,3581,0.0,1138,0,21
20180728T04Z,442,2309,3581,0.0,1245,0,21
20180728T03Z,791,2371,3583,0.0,1241,0,21
20180728T02Z,1277,2653,3581,0.0,1256,0,21
20180728T01Z,1484,2813,3576,0.0,1251,0,26
20180728T00Z,2182,2780,3569,0.0,1221,97,46
20180727T23Z,2341,2811,3572,0.0,1236,298,82
20180727T22Z,1917,2767,3570,0.0,1237,610,83
20180727T21Z,1622,2780,3573,0.0,1235,928,75
20180727T20Z,1515,2752,3571,0.0,1237,1028,67
20180727T19Z,1534,2632,3575,0.0,1221,1147,53
20180727T18Z,1293,2580,3572,0.0,1231,1205,9
20180727T17Z,1138,2431,3576,0.0,1242,1289,4
20180727T16Z,1015,2309,3577,0.0,1236,1325,4
20180727T15Z,712,2042,3584,0.0,1219,1164,5
20180727T14Z,622,1883,3584,0.0,1118,761,9
20180727T13Z,622,1805,3586,0.0,1071,401,12
20180727T12Z,622,1829,3583,0.0,1076,145,10
20180727T11Z,621,1839,3585,0.0,1100,0,8
20180727T10Z,622,1864,3580,0.0,1100,0,17
20180727T09Z,624,1732,3580,0.0,1063,0,18
20180727T08Z,615,1664,3580,0.0,1030,0,10
20180727T07Z,627,1459,3578,0.0,982,0,10
20180727T06Z,618,1509,3578,0.0,1012,0,19
20180727T05Z,622,1575,3579,-6.0,1075,0,20
20180727T04Z,699,1998,3577,-5.0,1160,0,10
20180727T03Z,1133,2299,3576,0.0,1204,0,10
20180727T02Z,1787,2700,3577,0.0,1258,0,32
20180727T01Z,2325,2948,3571,0.0,1264,0,73
20180727T00Z,2561,2951,3570,0.0,1243,139,74
20180726T23Z,2465,2958,3572,0.0,1240,420,74
20180726T22Z,2170,2964,3572,0.0,1243,741,73
20180726T21Z,2051,2966,3574,0.0,1244,1022,38
20180726T20Z,1750,2937,3570,0.0,1257,1278,16
20180726T19Z,1658,2758,3575,0.0,1255,1329,9
20180726T18Z,1650,2395,3576,0.0,1258,1430,10
20180726T17Z,1246,2376,3575,0.0,1260,1478,17
20180726T16Z,890,2379,3584,0.0,1261,1479,15
20180726T15Z,658,2223,3583,0.0,1259,1281,16
20180726T14Z,625,1759,3588,0.0,1163,909,16
20180726T13Z,625,1430,3590,0.0,1027,455,16
20180726T12Z,620,1534,3593,0.0,1069,149,17
20180726T11Z,627,1732,3591,0.0,1074,0,19
20180726T10Z,628,1655,3593,0.0,1008,0,27
20180726T09Z,622,1280,3588,0.0,875,0,21
20180726T08Z,625,1180,3589,0.0,900,0,15
20180726T07Z,626,1293,3589,0.0,945,0,19
20180726T06Z,622,1410,3589,0.0,986,0,30
20180726T05Z,627,1528,3587,0.0,1031,0,21
20180726T04Z,626,1737,3590,0.0,1084,0,13
20180726T03Z,632,2187,3584,0.0,1195,0,18
20180726T02Z,714,2374,3586,0.0,1215,0,25
20180726T01Z,765,2502,3585,0.0,1213,0,37
20180726T00Z,1062,2629,3581,0.0,1231,66,76
