,coal,natural gas,nuclear,other,solar,hydro
20190124T10Z,1739,2080,7331,26.0,0,-964
20190124T09Z,1779,1970,7330,26.0,0,-1050
20190124T08Z,1795,2017,7331,26.0,0,-1008
20190124T07Z,1786,2238,7328,26.0,-1,-839
20190124T06Z,1825,2213,7332,26.0,-1,-445
20190124T05Z,1910,2236,7331,26.0,0,-335
20190124T04Z,2001,2384,7335,26.0,-1,298
20190124T03Z,2251,2979,7332,26.0,-1,498
20190124T02Z,2578,3160,7339,26.0,0,490
20190124T01Z,2847,3182,7334,26.0,0,578
20190124T00Z,2785,3192,7334,26.0,0,952
20190123T23Z,2608,3098,7332,26.0,0,684
20190123T22Z,2397,2924,7334,26.0,36,-15
20190123T21Z,2383,2866,7347,26.0,129,-173
20190123T20Z,2389,2676,7346,26.0,175,143
20190123T19Z,2543,2775,7347,26.0,191,359
20190123T18Z,2651,2870,7353,26.0,194,418
20190123T17Z,2769,2950,7356,26.0,178,462
20190123T16Z,3001,2944,7356,26.0,145,514
20190123T15Z,3242,3030,7356,26.0,118,768
20190123T14Z,3483,2959,7356,26.0,91,1282
20190123T13Z,3862,2973,7358,26.0,53,977
20190123T12Z,3888,2854,7361,26.0,11,58
20190123T11Z,3470,2846,7356,26.0,-1,-780
20190123T10Z,3017,2863,7358,26.0,-1,-978
20190123T09Z,2996,2848,7360,26.0,-1,-998
20190123T08Z,3029,2844,7359,26.0,-1,-994
20190123T07Z,3069,2991,7358,26.0,0,-995
20190123T06Z,3172,3038,7359,26.0,-2,-1001
20190123T05Z,3369,2855,7362,26.0,0,-803
20190123T04Z,3411,2881,7360,26.0,0,66
20190123T03Z,3532,2929,7354,26.0,-2,836
20190123T02Z,3780,3030,7359,26.0,0,1173
20190123T01Z,3697,3048,7359,26.0,0,1401
20190123T00Z,3405,2988,7356,26.0,-1,1770
20190122T23Z,3190,2882,7363,26.0,12,1172
20190122T22Z,3062,2859,7358,26.0,82,-63
20190122T21Z,2879,2813,7360,26.0,211,-849
20190122T20Z,2888,2897,7358,26.0,244,-1068
20190122T19Z,3177,3076,7360,26.0,315,-1452
20190122T18Z,3222,3062,7358,26.0,309,-1375
20190122T17Z,3491,3088,7365,26.0,271,-823
20190122T16Z,3956,3272,7356,26.0,249,321
20190122T15Z,4433,3503,7364,26.0,277,677
20190122T14Z,4910,3790,7357,26.0,150,2150
20190122T13Z,4956,4848,7360,26.0,55,2561
20190122T12Z,4997,4923,7358,26.0,12,2195
20190122T11Z,4995,3649,7358,26.0,0,1929
20190122T10Z,4997,3137,7360,26.0,0,1373
20190122T09Z,4990,3124,7360,26.0,-1,1042
20190122T08Z,5103,3087,7357,26.0,-1,653
20190122T07Z,5067,3056,7361,26.0,0,601
20190122T06Z,4951,3027,7361,26.0,0,478
20190122T05Z,4907,3156,7353,26.0,0,933
20190122T04Z,4829,3191,7363,26.0,0,1817
20190122T03Z,4582,3227,7353,26.0,-1,2303
20190122T02Z,4421,3582,7361,26.0,0,2457
20190122T01Z,4314,3847,7355,26.0,-2,2389
20190122T00Z,4129,3580,7363,26.0,-1,2617
20190121T23Z,3883,3240,7357,26.0,5,1735
20190121T22Z,3716,3080,7360,26.0,94,532
20190121T21Z,3626,2947,7363,26.0,258,58
20190121T20Z,3800,2825,7358,26.0,331,-439
20190121T19Z,4088,2969,7362,26.0,348,-635
20190121T18Z,4120,3069,7357,26.0,354,-209
20190121T17Z,4199,3207,7363,26.0,358,500
20190121T16Z,4301,3867,7358,26.0,337,1180
20190121T15Z,4721,4204,7365,26.0,274,1838
20190121T14Z,4965,4635,7359,26.0,151,2407
20190121T13Z,4880,5782,7362,26.0,56,2199
20190121T12Z,4611,5527,7357,26.0,12,1774
20190121T11Z,4581,4575,7365,26.0,0,2025
20190121T10Z,4410,3390,7356,26.0,0,1648
20190121T09Z,4337,3025,7361,26.0,0,1185
20190121T08Z,4377,3009,7361,26.0,-1,746
20190121T07Z,4384,3004,7356,26.0,-1,419
20190121T06Z,4317,2992,7360,26.0,-3,456
20190121T05Z,4216,2953,7360,26.0,-1,469
20190121T04Z,4264,2966,7360,26.0,0,533
20190121T03Z,4350,2993,7358,26.0,0,580
20190121T02Z,4423,2981,7360,26.0,0,802
20190121T01Z,4413,2976,7361,26.0,0,914
20190121T00Z,4039,2932,7362,26.0,0,874
20190120T23Z,3337,2877,7360,26.0,6,590
20190120T22Z,2706,2482,7363,26.0,85,514
20190120T21Z,2507,1995,7356,26.0,243,-65
20190120T20Z,2385,1986,7353,26.0,326,-551
20190120T19Z,2235,1969,7357,26.0,348,-91
20190120T18Z,2038,2140,7354,26.0,352,-178
20190120T17Z,2012,2329,7358,26.0,335,-390
20190120T16Z,2015,2823,7355,26.0,242,-846
20190120T15Z,2008,2877,7355,26.0,189,-951
20190120T14Z,1999,2876,7352,26.0,111,-1084
20190120T13Z,1792,2833,7353,26.0,52,-1415
20190120T12Z,1758,2751,7352,26.0,12,-1698
20190120T11Z,1767,2414,7350,26.0,0,-1715
20190120T10Z,1720,2195,7349,26.0,-2,-1722
20190120T09Z,1709,2144,7348,26.0,0,-1739
20190120T08Z,1714,2306,7351,26.0,0,-1738
20190120T07Z,1720,2537,7344,26.0,-1,-1735
20190120T06Z,1728,2726,7348,26.0,-1,-1739
20190120T05Z,1755,2764,7353,26.0,0,-1545
20190120T04Z,1795,2756,7347,26.0,0,-866
20190120T03Z,1813,2726,7349,26.0,-1,-328
20190120T02Z,1861,2700,7351,26.0,-1,52
20190120T01Z,1943,2781,7341,26.0,0,150
20190120T00Z,1970,2803,7351,26.0,0,480
20190119T23Z,1936,2797,7352,26.0,0,192
20190119T22Z,1885,2801,7349,26.0,28,-243
20190119T21Z,1843,2807,7351,26.0,84,-236
20190119T20Z,1864,2819,7356,26.0,109,-199
20190119T19Z,1967,2740,7355,26.0,121,149
20190119T18Z,2064,2793,7358,26.0,130,518
20190119T17Z,2304,2986,7360,26.0,136,522
20190119T16Z,2542,3104,7356,26.0,121,528
20190119T15Z,2468,3085,7360,26.0,111,531
20190119T14Z,2301,3003,7357,26.0,85,532
20190119T13Z,2036,2895,7359,26.0,53,464
20190119T12Z,1954,2828,7360,26.0,11,-214
20190119T11Z,1866,2729,7360,26.0,0,-692
20190119T10Z,1757,2612,7362,26.0,0,-778
20190119T09Z,1799,2750,7360,26.0,-1,-814
20190119T08Z,1833,2804,7363,26.0,-1,-821
20190119T07Z,1864,2856,7359,26.0,0,-776
20190119T06Z,1822,2857,7359,26.0,-1,-425
20190119T05Z,1800,2835,7358,26.0,-2,-39
20190119T04Z,1883,2913,7357,26.0,0,330
20190119T03Z,1922,3061,7359,26.0,0,401
20190119T02Z,2008,3122,7357,26.0,0,477
20190119T01Z,2115,3161,7359,26.0,0,642
20190119T00Z,1967,3136,7359,26.0,-1,873
20190118T23Z,1816,2893,7353,26.0,2,323
20190118T22Z,1686,2786,7359,26.0,65,-417
20190118T21Z,1624,2515,7361,26.0,151,-647
20190118T20Z,1584,2398,7357,26.0,161,-659
20190118T19Z,1599,2675,7360,26.0,162,-623
20190118T18Z,1693,2888,7361,26.0,156,-451
20190118T17Z,1927,3028,7359,26.0,150,23
20190118T16Z,2133,3141,7357,26.0,135,366
20190118T15Z,2502,3127,7356,26.0,111,406
20190118T14Z,2626,3190,7360,26.0,92,1053
20190118T13Z,2633,3189,7360,26.0,54,1587
20190118T12Z,2439,3179,7358,26.0,12,1084
20190118T11Z,1812,3064,7361,26.0,-1,113
20190118T10Z,1564,2793,7359,26.0,0,-181
20190118T09Z,1556,2629,7359,26.0,0,-268
20190118T08Z,1667,2587,7363,26.0,0,-263
20190118T07Z,1722,2595,7356,26.0,0,-185
20190118T06Z,1715,2518,7360,26.0,-1,52
20190118T05Z,1764,2754,7359,26.0,-1,192
20190118T04Z,2098,3014,7361,26.0,0,353
20190118T03Z,2588,3129,7355,26.0,-2,402
20190118T02Z,2810,3167,7360,26.0,0,1033
20190118T01Z,2802,3174,7354,26.0,0,1352
20190118T00Z,2834,3171,7359,26.0,0,1362
20190117T23Z,2831,3035,7359,26.0,0,796
20190117T22Z,2791,2947,7360,26.0,26,-258
20190117T21Z,2763,2954,7358,26.0,92,-1400
20190117T20Z,2655,2911,7360,26.0,119,-1819
20190117T19Z,2647,3035,7364,26.0,173,-1622
20190117T18Z,2446,3074,7362,26.0,245,-1157
20190117T17Z,2263,3132,7362,26.0,278,-31
20190117T16Z,2246,3371,7362,26.0,224,768
20190117T15Z,2608,3526,7362,26.0,142,1970
20190117T14Z,3056,3479,7360,26.0,106,2277
20190117T13Z,3328,4083,7364,26.0,55,2358
20190117T12Z,3350,3971,7366,26.0,12,2226
20190117T11Z,3324,3248,7362,26.0,0,1450
20190117T10Z,2990,3244,7358,26.0,-1,551
20190117T09Z,2628,3231,7366,26.0,-1,295
20190117T08Z,2423,3224,7360,26.0,0,309
20190117T07Z,2343,3218,7360,26.0,0,307
20190117T06Z,2406,3218,7360,26.0,0,303
20190117T05Z,2452,3234,7364,26.0,-1,467
20190117T04Z,2709,3222,7361,26.0,0,721
20190117T03Z,2963,3230,7357,26.0,0,815
20190117T02Z,3030,3229,7359,26.0,-1,936
20190117T01Z,2948,3220,7361,26.0,-2,859
20190117T00Z,2808,3204,7361,26.0,-1,884
20190116T23Z,2129,3049,7358,26.0,6,395
20190116T22Z,2001,2855,7364,26.0,80,-796
20190116T21Z,1974,2570,7361,26.0,225,-1277
20190116T20Z,2040,2531,7359,26.0,294,-1281
20190116T19Z,2209,2686,7360,26.0,321,-1281
20190116T18Z,2413,2897,7359,26.0,327,-1427
20190116T17Z,2472,3332,7365,26.0,319,-1092
20190116T16Z,2643,3570,7364,26.0,293,-499
20190116T15Z,2935,3802,7362,26.0,209,440
20190116T14Z,3356,4482,7361,26.0,129,1376
20190116T13Z,3333,4748,7365,26.0,52,2434
20190116T12Z,3367,4200,7362,26.0,12,2275
20190116T11Z,3294,3629,7362,26.0,0,1059
20190116T10Z,2954,3324,7362,26.0,-1,346
20190116T09Z,2697,3250,7364,26.0,0,350
20190116T08Z,2634,3198,7358,26.0,-1,346
20190116T07Z,2646,3239,7363,26.0,-2,342
20190116T06Z,2557,3231,7359,26.0,0,510
20190116T05Z,2389,3191,7361,26.0,0,511
20190116T04Z,2549,3241,7359,26.0,0,517
20190116T03Z,2608,3261,7362,26.0,0,790
20190116T02Z,2624,3241,7358,26.0,0,1041
20190116T01Z,2703,3232,7361,26.0,0,929
20190116T00Z,2568,3208,7361,26.0,-1,832
20190115T23Z,2352,3065,7361,26.0,4,477
20190115T22Z,2247,2989,7363,26.0,77,-792
20190115T21Z,2240,2983,7359,26.0,203,-1442
20190115T20Z,2158,2955,7365,26.0,243,-1287
20190115T19Z,2148,3019,7362,26.0,248,-1041
20190115T18Z,2117,3162,7358,26.0,226,-581
20190115T17Z,2147,3227,7365,26.0,227,-82
20190115T16Z,2130,3628,7362,26.0,175,497
20190115T15Z,2054,3955,7358,26.0,140,1652
20190115T14Z,2101,3948,7360,26.0,99,2499
20190115T13Z,2422,3965,7357,26.0,53,2324
20190115T12Z,2381,3945,7357,26.0,11,1980
20190115T11Z,2210,3794,7361,26.0,0,864
20190115T10Z,2106,3333,7358,26.0,0,448
20190115T09Z,1846,3179,7360,26.0,0,453
20190115T08Z,1568,3101,7360,26.0,-1,436
20190115T07Z,1534,3173,7360,26.0,0,207
20190115T06Z,1419,3193,7360,26.0,-1,238
20190115T05Z,1504,3212,7362,26.0,-2,518
20190115T04Z,1663,3241,7361,26.0,0,528
20190115T03Z,1778,3253,7356,26.0,-1,1017
20190115T02Z,1838,3253,7359,26.0,0,1538
20190115T01Z,1849,3242,7357,26.0,0,1815
20190115T00Z,1811,3233,7359,26.0,0,1938
20190114T23Z,1739,3228,7362,26.0,1,1292
20190114T22Z,1625,3295,7362,26.0,57,478
20190114T21Z,1528,3177,7358,26.0,137,224
20190114T20Z,1525,3181,7365,26.0,195,212
20190114T19Z,1499,3175,7363,26.0,253,217
20190114T18Z,1504,3117,7362,26.0,271,322
20190114T17Z,1741,3215,7364,26.0,266,600
20190114T16Z,1976,3283,7362,26.0,221,1299
20190114T15Z,2034,3289,7364,26.0,171,1800
20190114T14Z,2251,3256,7362,26.0,102,2000
20190114T13Z,2264,3249,7359,26.0,52,2140
20190114T12Z,2088,3245,7363,26.0,11,1708
20190114T11Z,1696,3265,7364,26.0,-2,599
20190114T10Z,1338,3176,7362,26.0,0,428
20190114T09Z,1335,3143,7361,26.0,-1,127
20190114T08Z,1383,3121,7363,26.0,0,120
20190114T07Z,1250,3143,7362,26.0,0,184
20190114T06Z,1244,3194,7367,26.0,0,199
20190114T05Z,1475,3187,7359,26.0,0,300
20190114T04Z,1664,3207,7361,26.0,0,593
20190114T03Z,1628,3162,7361,26.0,-1,734
20190114T02Z,1719,3231,7361,26.0,0,1183
20190114T01Z,1663,3235,7360,26.0,-1,1406
20190114T00Z,1310,3231,7361,26.0,-1,1827
20190113T23Z,1079,3226,7362,26.0,0,1204
20190113T22Z,1064,3198,7363,26.0,28,386
20190113T21Z,1088,3142,7364,26.0,100,90
20190113T20Z,1013,3168,7361,26.0,125,100
20190113T19Z,1097,3219,7358,26.0,139,99
20190113T18Z,1234,3246,7364,26.0,148,105
20190113T17Z,1571,3243,7362,26.0,150,236
20190113T16Z,1674,3249,7361,26.0,136,404
20190113T15Z,1683,3235,7364,26.0,122,414
20190113T14Z,1739,3174,7360,26.0,95,309
20190113T13Z,1746,3156,7363,26.0,52,97
20190113T12Z,1656,3136,7363,26.0,12,117
20190113T11Z,1662,3164,7358,26.0,0,-31
20190113T10Z,1653,3185,7363,26.0,-1,-115
20190113T09Z,1652,3182,7362,26.0,0,-123
20190113T08Z,1665,3192,7360,26.0,-1,-131
20190113T07Z,1813,3178,7361,26.0,0,-128
20190113T06Z,1871,3045,7360,26.0,-2,58
20190113T05Z,1862,3016,7362,26.0,0,253
20190113T04Z,1859,3085,7364,26.0,0,609
20190113T03Z,1860,3037,7360,26.0,0,792
20190113T02Z,1921,3042,7360,26.0,-1,1028
20190113T01Z,1919,3115,7364,26.0,0,1054
20190113T00Z,1990,3117,7359,26.0,0,1066
20190112T23Z,2074,3187,7359,26.0,0,594
20190112T22Z,1869,3204,7364,26.0,21,39
20190112T21Z,1892,3199,7363,26.0,86,-199
20190112T20Z,1924,3190,7359,26.0,111,-198
20190112T19Z,1841,3190,7353,26.0,126,-199
20190112T18Z,1969,3178,7323,26.0,140,70
20190112T17Z,1949,3156,7241,26.0,145,468
20190112T16Z,1953,3212,7194,26.0,139,975
20190112T15Z,1950,3196,7206,26.0,129,1191
20190112T14Z,1953,3201,7331,26.0,99,988
20190112T13Z,2002,3188,7363,26.0,52,746
20190112T12Z,2060,3136,7365,26.0,11,619
20190112T11Z,1978,3185,7364,26.0,0,312
20190112T10Z,1975,3192,7362,26.0,0,164
20190112T09Z,1970,3127,7366,26.0,-2,157
20190112T08Z,1966,3089,7363,26.0,0,170
20190112T07Z,1960,3105,7366,26.0,-1,173
20190112T06Z,1961,3071,7362,26.0,0,396
20190112T05Z,1959,3057,7365,26.0,0,692
20190112T04Z,1963,3155,7365,26.0,-2,1178
20190112T03Z,1923,3203,7364,26.0,0,1692
20190112T02Z,1819,3214,7362,26.0,0,1889
20190112T01Z,1826,3202,7364,26.0,-1,1884
20190112T00Z,1557,3208,7360,26.0,0,2130
20190111T23Z,1348,3182,7354,26.0,3,1010
20190111T22Z,1331,3161,7351,26.0,126,-787
20190111T21Z,1243,3112,7343,26.0,197,-1464
20190111T20Z,1154,3133,7345,26.0,235,-1467
20190111T19Z,1088,3177,7350,26.0,341,-1343
20190111T18Z,1203,3222,7348,26.0,349,-486
20190111T17Z,1720,3422,7350,26.0,349,259
20190111T16Z,2321,3835,7352,26.0,322,1040
20190111T15Z,2506,4166,7352,26.0,256,2261
20190111T14Z,2592,5602,7351,26.0,146,2511
20190111T13Z,2623,5994,7354,26.0,53,2800
20190111T12Z,2555,5487,7354,26.0,12,2722
20190111T11Z,2532,4426,7352,26.0,0,2168
20190111T10Z,2530,3951,7351,26.0,0,1339
20190111T09Z,2530,3314,7355,26.0,-2,933
20190111T08Z,2529,3160,7353,26.0,0,921
20190111T07Z,2525,3207,7360,26.0,-1,961
20190111T06Z,2524,3120,7368,26.0,0,1115
20190111T05Z,2560,3193,7362,26.0,0,1314
20190111T04Z,2762,3210,7365,26.0,0,1437
20190111T03Z,2766,3288,7364,26.0,0,1731
20190111T02Z,2878,3398,7360,26.0,0,1845
20190111T01Z,2735,3533,7339,26.0,-1,2016
20190111T00Z,2527,3457,7330,26.0,-1,2323
20190110T23Z,2289,3184,7335,26.0,2,1666
20190110T22Z,2257,3159,7340,26.0,78,203
20190110T21Z,1948,3155,7366,26.0,227,-735
20190110T20Z,1695,3114,7371,26.0,302,-862
20190110T19Z,1546,3071,7367,26.0,334,-578
20190110T18Z,1475,3042,7372,26.0,322,-133
20190110T17Z,1650,3068,7371,26.0,346,118
20190110T16Z,1889,3286,7373,26.0,322,382
20190110T15Z,2146,4262,7370,26.0,258,392
20190110T14Z,2276,5464,7370,26.0,143,1470
20190110T13Z,2235,5629,7375,26.0,56,2168
20190110T12Z,2060,5293,7369,26.0,11,1889
20190110T11Z,1838,4613,7369,26.0,0,1087
20190110T10Z,1515,4118,7370,26.0,0,724
20190110T09Z,1318,3358,7371,26.0,0,464
20190110T08Z,1024,3181,7368,26.0,0,576
20190110T07Z,994,3192,7370,26.0,0,570
20190110T06Z,895,3158,7369,26.0,-1,576
20190110T05Z,790,3147,7371,26.0,-3,578
20190110T04Z,918,3229,7369,26.0,-2,625
20190110T03Z,896,3213,7366,26.0,0,1309
20190110T02Z,838,3209,7368,26.0,0,1631
20190110T01Z,913,3198,7363,26.0,0,1738
20190110T00Z,866,3166,7368,26.0,0,1889
20190109T23Z,647,3049,7367,26.0,1,1333
20190109T22Z,753,2772,7360,26.0,77,404
20190109T21Z,951,2640,7368,26.0,293,-643
20190109T20Z,919,2544,7363,26.0,254,-919
20190109T19Z,812,2644,7366,26.0,338,-897
20190109T18Z,800,2665,7367,26.0,346,-651
20190109T17Z,783,2785,7364,26.0,363,-310
20190109T16Z,740,2824,7369,26.0,317,161
20190109T15Z,646,3099,7369,26.0,251,786
20190109T14Z,612,3240,7367,26.0,138,2094
20190109T13Z,718,3324,7372,26.0,56,2305
20190109T12Z,638,3186,7369,26.0,12,1544
20190109T11Z,594,2868,7363,26.0,-2,573
20190109T10Z,586,2592,7365,26.0,-1,-306
20190109T09Z,517,2618,7363,26.0,0,-1338
20190109T08Z,469,2652,7364,26.0,0,-1489
20190109T07Z,449,2660,7356,26.0,0,-1493
20190109T06Z,434,2660,7354,26.0,0,-1082
20190109T05Z,399,2594,7352,26.0,-1,-351
20190109T04Z,367,2631,7354,26.0,0,307
20190109T03Z,366,3020,7351,26.0,-2,580
20190109T02Z,367,3121,7353,26.0,0,1378
20190109T01Z,371,3128,7351,26.0,0,1718
20190109T00Z,370,3095,7351,26.0,-1,1880
20190108T23Z,371,2942,7350,26.0,3,1018
20190108T22Z,368,2820,7345,26.0,62,-172
20190108T21Z,337,2789,7350,26.0,188,-767
20190108T20Z,176,2602,7347,26.0,300,-816
20190108T19Z,207,2725,7353,26.0,297,-868
20190108T18Z,211,2794,7350,26.0,306,-833
20190108T17Z,204,2797,7360,26.0,291,-628
20190108T16Z,210,3017,7354,26.0,223,87
20190108T15Z,227,3139,7359,26.0,171,1172
20190108T14Z,291,3154,7360,26.0,104,2140
20190108T13Z,472,3128,7353,26.0,54,2502
20190108T12Z,307,3110,7361,26.0,12,1368
20190108T11Z,258,3060,7358,26.0,-1,-331
20190108T10Z,204,3051,7360,26.0,-1,-1056
20190108T09Z,209,3133,7362,26.0,-1,-1254
20190108T08Z,220,3090,7360,26.0,-1,-1181
20190108T07Z,207,3017,7361,26.0,0,-1011
20190108T06Z,209,2973,7362,26.0,0,-545
20190108T05Z,230,3004,7362,26.0,-1,518
20190108T04Z,210,3108,7360,26.0,0,956
20190108T03Z,298,3110,7362,26.0,0,1908
20190108T02Z,491,3114,7364,26.0,-1,2480
20190108T01Z,580,3166,7362,26.0,-1,2777
20190108T00Z,551,3148,7360,26.0,-1,2812
20190107T23Z,349,3112,7358,26.0,3,1985
20190107T22Z,236,2890,7365,26.0,56,554
20190107T21Z,210,2748,7357,26.0,204,-164
20190107T20Z,207,2589,7363,26.0,275,-98
20190107T19Z,214,2513,7361,26.0,307,215
20190107T18Z,211,2579,7363,26.0,303,538
20190107T17Z,210,2779,7364,26.0,275,554
20190107T16Z,208,2940,7363,26.0,229,744
20190107T15Z,312,3021,7362,26.0,202,1237
20190107T14Z,579,3219,7361,26.0,128,1644
20190107T13Z,557,3274,7363,26.0,55,2079
20190107T12Z,511,3077,7365,26.0,12,1717
20190107T11Z,311,2787,7364,26.0,-1,281
20190107T10Z,218,2706,7366,26.0,-1,-603
20190107T09Z,207,2674,7361,26.0,-1,-1212
20190107T08Z,212,2673,7361,26.0,0,-1282
20190107T07Z,215,2674,7361,26.0,-1,-1283
20190107T06Z,219,2745,7363,26.0,0,-1246
20190107T05Z,215,2864,7363,26.0,-1,-711
20190107T04Z,222,2904,7365,26.0,0,148
20190107T03Z,216,3007,7360,26.0,-1,736
20190107T02Z,222,3047,7360,26.0,0,1338
20190107T01Z,215,3056,7360,26.0,-1,1361
20190107T00Z,222,3041,7359,26.0,0,1342
20190106T23Z,224,2783,7360,26.0,5,508
20190106T22Z,219,2607,7358,26.0,73,-733
20190106T21Z,219,2489,7363,26.0,219,-1415
20190106T20Z,218,2487,7362,26.0,296,-1482
20190106T19Z,220,2456,7361,26.0,316,-1494
20190106T18Z,209,2531,7361,26.0,328,-1503
20190106T17Z,214,2556,7358,26.0,291,-1499
20190106T16Z,215,2647,7364,26.0,267,-992
20190106T15Z,216,2889,7370,26.0,225,246
20190106T14Z,208,3088,7366,26.0,134,1529
20190106T13Z,217,3061,7365,26.0,55,1503
20190106T12Z,209,2996,7365,26.0,12,747
20190106T11Z,213,2859,7365,26.0,0,244
20190106T10Z,213,2773,7365,26.0,-1,100
20190106T09Z,213,2687,7363,26.0,0,43
20190106T08Z,217,2671,7370,26.0,0,38
20190106T07Z,217,2678,7365,26.0,0,43
20190106T06Z,224,2731,7367,26.0,-2,218
20190106T05Z,219,2843,7367,26.0,0,659
20190106T04Z,216,3079,7362,26.0,-1,1377
20190106T03Z,219,3058,7365,26.0,-1,1360
20190106T02Z,217,3063,7364,26.0,0,1525
20190106T01Z,220,3051,7363,26.0,-1,1622
20190106T00Z,221,3047,7366,26.0,0,1683
20190105T23Z,217,2886,7364,26.0,5,1027
20190105T22Z,220,2682,7359,26.0,76,-49
20190105T21Z,222,2477,7360,26.0,221,-1180
20190105T20Z,219,2489,7361,26.0,299,-1488
20190105T19Z,223,2662,7358,26.0,326,-1283
20190105T18Z,216,2707,7362,26.0,336,-634
20190105T17Z,222,2769,7360,26.0,331,-166
20190105T16Z,218,2617,7363,26.0,305,124
20190105T15Z,224,2795,7363,26.0,239,601
20190105T14Z,219,2921,7362,26.0,135,901
20190105T13Z,218,2938,7367,26.0,53,717
20190105T12Z,218,2959,7359,26.0,12,-159
20190105T11Z,216,2806,7362,26.0,0,-671
20190105T10Z,218,2699,7362,26.0,-2,-1111
20190105T09Z,219,2607,7362,26.0,0,-1156
20190105T08Z,216,2608,7360,26.0,-1,-1175
20190105T07Z,220,2654,7358,26.0,-1,-1176
20190105T06Z,217,2800,7357,26.0,0,-1181
20190105T05Z,219,2936,7356,26.0,0,-753
20190105T04Z,221,2927,7354,26.0,0,138
20190105T03Z,219,2956,7344,26.0,0,581
20190105T02Z,260,3069,7349,26.0,-1,985
20190105T01Z,397,3067,7345,26.0,0,1343
20190105T00Z,440,3075,7347,26.0,-1,1753
20190104T23Z,361,3071,7348,26.0,0,1838
20190104T22Z,257,3019,7353,26.0,22,1474
20190104T21Z,215,2974,7354,26.0,79,1252
20190104T20Z,223,2984,7353,26.0,101,1312
20190104T19Z,215,2986,7354,26.0,110,1373
20190104T18Z,224,2996,7352,26.0,118,1595
20190104T17Z,216,3004,7354,26.0,117,1844
20190104T16Z,221,3007,7361,26.0,108,2055
20190104T15Z,219,3020,7354,26.0,102,1557
20190104T14Z,224,3062,7358,26.0,85,1396
20190104T13Z,219,3062,7354,26.0,53,1392
20190104T12Z,215,2993,7360,26.0,11,610
20190104T11Z,224,2911,7355,26.0,0,-416
20190104T10Z,219,2879,7355,26.0,-1,-1162
20190104T09Z,219,2827,7358,26.0,0,-1291
20190104T08Z,220,2791,7359,26.0,-1,-1297
20190104T07Z,222,2741,7354,26.0,0,-988
20190104T06Z,215,2755,7361,26.0,0,-729
20190104T05Z,219,2701,7361,26.0,0,-350
20190104T04Z,218,2844,7356,26.0,-1,287
20190104T03Z,225,3185,7357,26.0,0,932
20190104T02Z,239,3155,7357,26.0,0,1817
20190104T01Z,263,3145,7357,26.0,-2,2041
20190104T00Z,307,3156,7357,26.0,0,2183
20190103T23Z,403,3139,7361,26.0,2,1498
20190103T22Z,343,3056,7355,26.0,30,781
20190103T21Z,288,2949,7362,26.0,95,711
20190103T20Z,292,2946,7359,26.0,128,727
20190103T19Z,288,2965,7355,26.0,138,760
20190103T18Z,287,2992,7352,26.0,135,759
20190103T17Z,289,3039,7352,26.0,138,1069
20190103T16Z,333,3047,7351,26.0,127,1905
20190103T15Z,452,2990,7352,26.0,110,1936
20190103T14Z,486,3052,7358,26.0,93,1948
20190103T13Z,585,3109,7352,26.0,53,2045
20190103T12Z,508,3115,7354,26.0,12,1263
20190103T11Z,284,3042,7354,26.0,0,214
20190103T10Z,221,3039,7360,26.0,-2,-633
20190103T09Z,219,3053,7352,26.0,0,-1018
20190103T08Z,220,3053,7355,26.0,0,-1026
20190103T07Z,219,3044,7354,26.0,0,-754
20190103T06Z,225,3024,7351,26.0,0,-315
20190103T05Z,217,2833,7352,26.0,0,346
20190103T04Z,223,3017,7356,26.0,-2,1251
20190103T03Z,208,3060,7354,26.0,0,1999
20190103T02Z,221,3106,7351,26.0,-1,2236
20190103T01Z,275,3105,7354,26.0,0,2382
20190103T00Z,275,3092,7349,26.0,0,2634
20190102T23Z,220,3062,7353,26.0,0,2604
20190102T22Z,212,3103,7352,26.0,31,1771
20190102T21Z,219,3253,7350,26.0,89,1416
20190102T20Z,214,3259,7359,26.0,115,1120
20190102T19Z,217,3076,7354,26.0,143,1101
20190102T18Z,214,3017,7353,26.0,144,1427
20190102T17Z,220,3009,7358,26.0,159,1462
20190102T16Z,215,2787,7354,26.0,175,1478
20190102T15Z,215,2833,7357,26.0,124,1641
20190102T14Z,223,2985,7354,26.0,102,1725
20190102T13Z,215,2839,7357,26.0,54,1772
20190102T12Z,221,2735,7351,26.0,12,773
20190102T11Z,224,2539,7351,26.0,0,-611
20190102T10Z,218,2450,7357,26.0,0,-1069
20190102T09Z,217,2320,7351,26.0,-2,-1057
20190102T08Z,220,2313,7351,26.0,-2,-1072
20190102T07Z,222,2386,7351,26.0,-1,-1045
20190102T06Z,221,2349,7351,26.0,0,-460
20190102T05Z,224,2394,7348,26.0,0,-90
20190102T04Z,216,2498,7353,26.0,0,234
20190102T03Z,221,2688,7347,26.0,0,620
20190102T02Z,218,2874,7347,26.0,0,713
20190102T01Z,217,2888,7345,26.0,0,992
20190102T00Z,220,2838,7347,26.0,-2,1233
20190101T23Z,220,2757,7344,26.0,2,1291
20190101T22Z,223,2587,7348,26.0,32,559
20190101T21Z,223,2524,7342,26.0,126,554
20190101T20Z,215,2156,7342,26.0,165,632
20190101T19Z,211,1917,7343,26.0,169,633
20190101T18Z,214,1846,7338,26.0,185,631
20190101T17Z,203,1864,7340,26.0,189,604
20190101T16Z,199,1926,7332,26.0,164,433
