,Demand1
20191104T10-08,1630
20191104T09-08,1685
20191104T08-08,1724
20191104T07-08,1669
20191104T06-08,1500
20191104T05-08,1357
20191104T04-08,1280
20191104T03-08,1264
20191104T02-08,1257
20191104T01-08,1258
20191104T00-08,1329
20191103T23-08,1350
20191103T22-08,1436
20191103T21-08,1523
20191103T20-08,1584
20191103T19-08,1621
20191103T18-08,1637
20191103T17-08,1560
20191103T16-08,1449
20191103T15-08,1439
20191103T14-08,1442
20191103T13-08,1474
20191103T12-08,1514
20191103T11-08,1555
20191103T10-08,1600
20191103T09-08,1629
20191103T08-08,1594
20191103T07-08,1515
20191103T06-08,1451
20191103T05-08,1383
20191103T04-08,1347
20191103T03-08,1326
20191103T02-08,1321
20191103T01-08,1325
20191103T01-07,1356
20191103T00-07,1376
20191102T23-07,1439
20191102T22-07,1503
20191102T21-07,1547
20191102T20-07,1572
20191102T19-07,1602
20191102T18-07,1520
20191102T17-07,1452
20191102T16-07,1420
20191102T15-07,1437
20191102T14-07,1475
20191102T13-07,1537
20191102T12-07,1609
20191102T11-07,1658
20191102T10-07,1705
20191102T09-07,1682
20191102T08-07,1692
20191102T07-07,1487
20191102T06-07,1478
20191102T05-07,1415
20191102T04-07,1398
20191102T03-07,1393
20191102T02-07,1394
20191102T01-07,1421
20191102T00-07,1452
20191101T23-07,1529
20191101T22-07,1594
20191101T21-07,1649
20191101T20-07,1677
20191101T19-07,1701
20191101T18-07,1635
20191101T17-07,1555
20191101T16-07,1536
20191101T15-07,1568
20191101T14-07,1619
20191101T13-07,1664
20191101T12-07,1736
20191101T11-07,1793
20191101T10-07,1859
20191101T09-07,1916
20191101T08-07,1932
20191101T07-07,1847
20191101T06-07,1681
20191101T05-07,1550
20191101T04-07,1482
20191101T03-07,1463
20191101T02-07,1451
20191101T01-07,1468
20191101T00-07,1484
20191031T23-07,1570
20191031T22-07,1632
20191031T21-07,1664
20191031T20-07,1669
20191031T19-07,1674
20191031T18-07,1648
20191031T17-07,1575
20191031T16-07,1548
20191031T15-07,1583
20191031T14-07,1631
20191031T13-07,1696
20191031T12-07,1758
20191031T11-07,1807
20191031T10-07,1839
20191031T09-07,1868
20191031T08-07,1880
20191031T07-07,1808
20191031T06-07,1644
20191031T05-07,1512
20191031T04-07,1464
20191031T03-07,1454
20191031T02-07,1459
20191031T01-07,1468
20191031T00-07,1522
20191030T23-07,1597
20191030T22-07,1710
20191030T21-07,1776
20191030T20-07,1812
20191030T19-07,1827
20191030T18-07,1758
20191030T17-07,1675
20191030T16-07,1640
20191030T15-07,1664
20191030T14-07,1699
20191030T13-07,1761
20191030T12-07,1806
20191030T11-07,1865
20191030T10-07,1946
20191030T09-07,2009
20191030T08-07,2061
20191030T07-07,1965
20191030T06-07,1785
20191030T05-07,1645
20191030T04-07,1564
20191030T03-07,1561
20191030T02-07,1551
20191030T01-07,1560
20191030T00-07,1568
20191029T23-07,1656
20191029T22-07,1753
20191029T21-07,1839
20191029T20-07,1873
20191029T19-07,1880
20191029T18-07,1786
20191029T17-07,1692
20191029T16-07,1652
20191029T15-07,1678
20191029T14-07,1715
20191029T13-07,1758
20191029T12-07,1799
20191029T11-07,1844
20191029T10-07,1920
20191029T09-07,1984
20191029T08-07,2017
20191029T07-07,1920
20191029T06-07,1739
20191029T05-07,1580
20191029T04-07,1514
20191029T03-07,1495
20191029T02-07,1490
20191029T01-07,1498
20191029T00-07,1535
20191028T23-07,1588
20191028T22-07,1693
20191028T21-07,1784
20191028T20-07,1800
20191028T19-07,1821
20191028T18-07,1765
20191028T17-07,1688
20191028T16-07,1595
20191028T15-07,1600
20191028T14-07,1599
20191028T13-07,1632
20191028T12-07,1661
20191028T11-07,1706
20191028T10-07,1727
20191028T09-07,1751
20191028T08-07,1762
20191028T07-07,1663
20191028T06-07,1488
20191028T05-07,1354
20191028T04-07,1295
20191028T03-07,1273
20191028T02-07,1290
20191028T01-07,1300
20191028T00-07,1344
20191027T23-07,1422
20191027T22-07,1515
20191027T21-07,1602
20191027T20-07,1628
20191027T19-07,1627
20191027T18-07,1541
20191027T17-07,1448
20191027T16-07,1412
20191027T15-07,1413
20191027T14-07,1450
20191027T13-07,1492
20191027T12-07,1526
20191027T11-07,1563
20191027T10-07,1597
20191027T09-07,1609
20191027T08-07,1548
20191027T07-07,1472
20191027T06-07,1384
20191027T05-07,1329
20191027T04-07,1300
20191027T03-07,1279
20191027T02-07,1290
20191027T01-07,1301
20191027T00-07,1339
20191026T23-07,1398
20191026T22-07,1462
20191026T21-07,1508
20191026T20-07,1538
20191026T19-07,1547
20191026T18-07,1487
20191026T17-07,1446
20191026T16-07,1427
20191026T15-07,1432
20191026T14-07,1473
