,Demand1
20191118T22-07,40472
20191118T21-07,42204
20191118T20-07,43225
20191118T19-07,43828
20191118T18-07,43003
20191118T17-07,41000
20191118T16-07,40975
20191118T15-07,39442
20191118T14-07,40349
20191118T13-07,40203
20191118T12-07,40456
20191118T11-07,40761
20191118T10-07,40986
20191118T09-07,41368
20191118T08-07,40338
20191118T07-07,37433
20191118T06-07,34206
20191118T05-07,32529
20191118T04-07,31922
20191118T03-07,31896
20191118T02-07,32173
20191118T01-07,33083
20191118T00-07,34571
20191117T23-07,36711
20191117T22-07,38764
20191117T21-07,40028
20191117T20-07,40943
20191117T19-07,41594
20191117T18-07,40414
20191117T17-07,38485
20191117T16-07,37686
20191117T15-07,37471
20191117T14-07,37516
20191117T13-07,37890
20191117T12-07,37987
20191117T11-07,37915
20191117T10-07,37416
20191117T09-07,36630
20191117T08-07,35447
20191117T07-07,34253
20191117T06-07,33159
20191117T05-07,32642
20191117T04-07,32387
20191117T03-07,32684
20191117T02-07,33222
20191117T01-07,34300
20191117T00-07,35587
20191116T23-07,37237
20191116T22-07,38526
20191116T21-07,39603
20191116T20-07,40392
20191116T19-07,41045
20191116T18-07,40129
20191116T17-07,38352
20191116T16-07,37456
20191116T15-07,37472
20191116T14-07,37691
20191116T13-07,38242
20191116T12-07,38663
20191116T11-07,39027
20191116T10-07,38940
20191116T09-07,38040
20191116T08-07,36587
20191116T07-07,34868
20191116T06-07,33468
20191116T05-07,32779
20191116T04-07,32551
20191116T03-07,32831
20191116T02-07,33449
20191116T01-07,34629
20191116T00-07,36100
20191115T23-07,37836
20191115T22-07,39365
20191115T21-07,40604
20191115T20-07,41523
20191115T19-07,42217
20191115T18-07,41443
20191115T17-07,39945
20191115T16-07,39309
20191115T15-07,39475
20191115T14-07,39632
20191115T13-07,40089
20191115T12-07,40730
20191115T11-07,41245
20191115T10-07,41753
20191115T09-07,42023
20191115T08-07,40890
20191115T07-07,38117
20191115T06-07,35305
20191115T05-07,33790
20191115T04-07,33249
20191115T03-07,33400
20191115T02-07,33902
20191115T01-07,34957
20191115T00-07,36661
20191114T23-07,38960
20191114T22-07,40972
20191114T21-07,42358
20191114T20-07,43203
20191114T19-07,43593
20191114T18-07,42277
20191114T17-07,38321
20191114T16-07,39331
20191114T15-07,39279
20191114T14-07,39344
20191114T13-07,39593
20191114T12-07,39934
20191114T11-07,40690
20191114T10-07,41295
